t,count
1616143950,21
1616144250,67
1616144550,72
1616144850,77
1616145150,82
1616145450,90
1616145750,95
1616146050,100
1616146350,105
1616146650,110
1616146950,115
1616147250,120
1616147550,125
1616147850,130
1616148150,135
1616148450,140
1616148750,145
1616149050,150
1616149350,155
1616149650,160
1616149950,165
1616150250,170
1616150550,175
1616150850,180
1616151150,185
1616151450,190
1616151750,195
1616152050,200
1616152350,205
1616152650,210
1616152950,215
1616153250,220
1616153550,225
1616153850,230
1616154150,235
1616154450,240
1616154750,245
1616155050,250
1616155350,255
1616155650,260
1616155950,265
1616156250,270
1616156550,275
1616156850,280
1616157150,285
1616157450,290
1616157750,295
1616158050,300
1616158350,305
1616158650,310
1616158950,315
1616159250,320
1616159550,325
1616159850,330
1616160150,335
1616160450,340
1616160750,345
1616161050,350
1616161350,355
1616161650,360
1616161950,365
1616162250,370
1616162550,375
1616162850,380
1616163150,385
1616163450,390
1616163750,395
1616164050,400
1616164350,405
1616164650,410
1616164950,415
1616165250,420
1616165550,425
1616165850,430
1616166150,435
1616166450,440
1616166750,445
1616167050,450
1616167350,455
1616167650,460
1616167950,465
1616168250,470
1616168550,475
1616168850,480
1616169150,485
1616169450,490
1616169750,495
1616170050,500
1616170350,505
1616170650,510
1616170950,515
1616171250,520
1616171550,525
1616171850,530
1616172150,535
1616172450,540
1616172750,545
1616173050,550
1616173350,555
1616173650,560
1616173950,565
1616174250,570
1616174550,575
1616174850,580
1616175150,585
1616175450,590
1616175750,595
1616176050,600
1616176350,605
1616176650,610
1616176950,615
1616177250,620
1616177550,625
1616177850,630
1616178150,635
1616178450,640
1616178750,645
1616179050,650
1616179350,655
1616179650,660
1616179950,665
1616180250,670
1616180550,675
1616180850,680
1616181150,685
1616181450,690
1616181750,695
1616182050,700
1616182350,705
1616182650,710
1616182950,715
1616183250,720
1616183550,725
1616183850,730
1616184150,735
1616184450,740
1616184750,745
1616185050,750
1616185350,755
1616185650,760
1616185952,765
1616186250,770
1616186550,775
1616186850,780
1616187150,785
1616187450,790
1616187750,795
1616188050,800
1616188350,805
1616188650,810
1616188950,815
1616189250,820
1616189550,825
1616189850,830
1616190150,835
1616190450,840
1616190750,845
1616191050,850
1616191350,855
1616191650,860
1616191950,865
1616192250,870
1616192550,875
1616192850,880
1616193150,885
1616193450,890
1616193750,895
1616194050,900
1616194350,905
1616194650,910
1616194950,915
1616195250,920
1616195550,925
1616195850,930
1616196150,935
1616196450,940
1616196750,945
1616197050,950
1616197350,955
1616197650,960
1616197950,965
1616198250,970
1616198550,975
1616198850,980
1616199150,985
1616199450,990
1616199750,995
1616200050,1000
1616200350,1005
1616200650,1010
1616200950,1015
1616201250,1020
1616201550,1025
1616201850,1030
1616202150,1035
1616202450,1040
1616202750,1045
1616203050,1050
1616203350,1055
1616203650,1060
1616203950,1065
1616204250,1070
1616204550,1075
1616204850,1080
1616205150,1085
1616205450,1090
1616205750,1095
1616206050,1100
1616206350,1105
1616206650,1110
1616206950,1115
1616207250,1120
1616207550,1125
1616207850,1130
1616208150,1135
1616208450,1140
1616208750,1145
1616209050,1150
1616209350,1155
1616209650,1160
1616209951,1165
1616210250,1170
1616210550,1175
1616210850,1180
1616211150,1185
1616211450,1190
1616211750,1195
1616212050,1200
1616212350,1205
1616212650,1210
1616212950,1215
1616213250,1220
1616213550,1225
1616213850,1230
1616214150,1235
1616214450,1240
1616214750,1245
1616215050,1250
1616215350,1255
1616215650,1260
1616215950,1265
1616216250,1270
1616216550,1275
1616216850,1280
1616217150,1285
1616217450,1290
1616217750,1295
1616218050,1300
1616218350,1305
1616218650,1310
1616218950,1315
1616219250,1320
1616219550,1325
1616219850,1330
1616220150,1335
1616220450,1340
1616220750,1345
1616221050,1350
1616221350,1355
1616221650,1360
1616221950,1365
1616222250,1370
1616222550,1375
1616222850,1380
1616223150,1385
1616223450,1390
1616223750,1395
1616224050,1400
1616224350,1405
1616224650,1410
1616224950,1415
1616225250,1420
1616225550,1425
1616225851,1430
1616226150,1435
1616226450,1440
1616226750,1445
1616227050,1450
1616227350,1455
1616227650,1460
1616227950,1465
1616228250,1470
1616228550,1475
1616228850,1480
1616229150,1485
1616229450,1490
1616229750,1495
1616230050,1500
1616230350,1505
1616230650,1510
1616230950,1515
1616231250,1520
1616231550,1525
1616231850,1530
1616232150,1535
1616232450,1540
1616232750,1545
1616233050,1550
1616233350,1555
1616233650,1560
1616233950,1565
1616234250,1570
1616234550,1575
1616234850,1580
1616235150,1585
1616235450,1590
1616235750,1595
1616236050,1600
1616236350,1605
1616236650,1610
1616236950,1615
1616237250,1620
1616237550,1625
1616237850,1630
1616238150,1635
1616238450,1640
1616238750,1645
1616239050,1650
1616239350,1655
1616239650,1660
1616239950,1665
1616240250,1670
1616240550,1675
1616240850,1680
1616241150,1685
1616241450,1690
1616241750,1695
1616242050,1700
1616242350,1705
1616242650,1710
1616242950,1715
1616243250,1720
1616243550,1725
1616243850,1730
1616244150,1735
1616244450,1740
1616244750,1745
1616245050,1750
1616245350,1755
1616245650,1760
1616245950,1765
1616246250,1770
1616246550,1775
1616246850,1780
1616247150,1785
1616247450,1790
1616247750,1795
1616248050,1800
1616248350,1805
1616248650,1810
1616248950,1815
1616249250,1820
1616249550,1825
1616249850,1830
1616250150,1835
1616250450,1840
1616250750,1845
1616251050,1850
1616251350,1855
1616251650,1860
1616251950,1865
1616252250,1870
1616252550,1875
1616252850,1880
1616253150,1885
1616253450,1890
1616253750,1895
1616254050,1900
1616254350,1905
1616254652,1910
1616254950,1915
1616255250,1920
1616255550,1925
1616255850,1930
1616256150,1935
1616256450,1940
1616256750,1945
1616257050,1950
1616257350,1955
1616257650,1960
1616257950,1965
1616258250,1970
1616258550,1975
1616258850,1980
1616259150,1985
1616259450,1990
1616259750,1995
1616260050,2000
1616260350,2005
1616260650,2010
1616260950,2015
1616261250,2020
1616261550,2025
1616261850,2030
1616262150,2035
1616262450,2040
1616262750,2045
1616263050,2050
1616263350,2055
1616263652,2060
1616263950,2065
1616264250,2070
1616264552,2075
1616264850,2080
1616265150,2085
1616265450,2090
1616265750,2095
1616266050,2100
1616266350,2105
1616266650,2110
1616266950,2115
1616267250,2120
1616267550,2125
1616267850,2130
1616268150,2135
1616268450,2140
1616268750,2145
1616269050,2150
1616269350,2155
1616269650,2160
1616269950,2165
1616270250,2170
1616270550,2175
1616270850,2180
1616271150,2185
1616271450,2190
1616271750,2195
1616272050,2200
1616272350,2205
1616272650,2210
1616272950,2215
1616273250,2220
1616273550,2225
1616273850,2230
1616274150,2235
1616274450,2240
1616274750,2245
1616275050,2250
1616275350,2255
1616275650,2260
1616275950,2265
1616276250,2270
1616276550,2275
1616276850,2280
1616277150,2285
1616277450,2290
1616277750,2295
1616278050,2300
1616278351,2305
1616278650,2310
1616278950,2315
1616279250,2320
1616279550,2325
1616279850,2330
1616280150,2335
1616280450,2340
1616280750,2345
1616281050,2350
1616281350,2355
1616281650,2360
1616281950,2365
1616282250,2370
1616282550,2375
1616282850,2380
1616283150,2385
1616283450,2390
1616283750,2395
1616284050,2400
1616284350,2405
1616284650,2410
1616284950,2415
1616285250,2420
1616285550,2425
1616285850,2430
1616286150,2435
1616286450,2440
1616286750,2445
1616287050,2450
1616287350,2455
1616287650,2460
1616287950,2465
1616288250,2470
1616288550,2475
1616288850,2480
1616289150,2485
1616289450,2490
1616289750,2495
1616290050,2500
1616290350,2505
1616290650,2510
1616290950,2515
1616291250,2520
1616291550,2525
1616291850,2530
1616292150,2535
1616292450,2540
1616292750,2545
1616293050,2550
1616293350,2555
1616293650,2560
1616293950,2565
1616294250,2570
1616294550,2575
1616294850,2580
1616295150,2585
1616295450,2590
1616295750,2595
1616296050,2600
1616296350,2605
1616296650,2610
1616296950,2615
1616297250,2620
1616297550,2625
1616297850,2630
1616298150,2635
1616298450,2640
1616298750,2645
1616299050,2650
1616299350,2655
1616299650,2660
1616299950,2665
1616300250,2670
1616300550,2675
1616300850,2680
1616301150,2685
1616301450,2690
1616301750,2695
1616302050,2700
1616302350,2705
1616302650,2710
1616302950,2715
1616303250,2720
1616303550,2725
1616303850,2730
1616304150,2735
1616304450,2740
1616304750,2745
1616305050,2750
1616305350,2755
1616305650,2760
1616305950,2765
1616306250,2770
1616306550,2775
1616306850,2780
1616307150,2785
1616307450,2790
1616307750,2795
1616308050,2800
1616308350,2805
1616308650,2810
1616308950,2815
1616309250,2820
1616309550,2825
1616309850,2830
1616310150,2835
1616310450,2840
1616310750,2845
1616311050,2850
1616311350,2855
1616311650,2860
1616311950,2865
1616312250,2870
1616312550,2875
1616312850,2880
1616313150,2885
1616313450,2890
1616313750,2895
1616314050,2900
1616314350,2905
1616314650,2910
1616314950,2915
1616315250,2920
1616315550,2925
1616315850,2930
1616316150,2935
1616316450,2940
1616316750,2945
1616317050,2950
1616317350,2955
1616317650,2960
1616317950,2965
1616318250,2970
1616318550,2975
1616318850,2980
1616319151,2985
1616319450,2990
1616319750,2995
1616320050,3000
1616320350,3005
1616320650,3010
1616320950,3015
1616321250,3020
1616321550,3025
1616321850,3030
1616322150,3035
1616322450,3040
1616322750,3045
1616323050,3050
1616323350,3055
1616323650,3060
1616323950,3065
1616324250,3070
1616324550,3075
1616324850,3080
1616325150,3085
1616325450,3090
1616325750,3095
1616326050,3100
1616326350,3105
1616326650,3110
1616326950,3115
1616327250,3120
1616327550,3125
1616327850,3130
1616328150,3135
1616328450,3140
1616328750,3145
1616329050,3150
1616329350,3155
1616329650,3160
1616329950,3165
1616330250,3170
1616330550,3175
1616330850,3180
1616331150,3185
1616331450,3190
1616331750,3195
1616332050,3200
1616332350,3205
1616332650,3210
1616332950,3215
1616333250,3220
1616333550,3225
1616333850,3230
1616334150,3235
1616334450,3240
1616334750,3245
1616335050,3250
1616335350,3255
1616335650,3260
1616335950,3265
1616336250,3270
1616336550,3275
1616336850,3280
1616337150,3285
1616337450,3290
1616337750,3295
1616338050,3300
1616338350,3305
1616338650,3310
1616338950,3315
1616339250,3320
1616339550,3325
1616339850,3330
1616340150,3335
1616340450,3340
1616340750,3345
1616341050,3350
1616341350,3355
1616341650,3360
1616341950,3365
1616342250,3370
1616342550,3375
1616342850,3380
1616343150,3385
1616343450,3390
1616343750,3395
1616344050,3400
1616344350,3405
1616344650,3410
1616344950,3415
1616345250,3420
1616345550,3425
1616345850,3430
1616346150,3435
1616346450,3440
1616346750,3445
1616347050,3450
1616347350,3455
1616347650,3460
1616347950,3465
1616348250,3470
1616348550,3475
1616348850,3480
1616349150,3485
1616349450,3490
1616349750,3495
1616350050,3500
1616350350,3505
1616350650,3510
1616350950,3515
1616351250,3520
1616351550,3525
1616351850,3530
1616352150,3535
1616352450,3540
1616352750,3545
1616353050,3550
1616353350,3555
1616353650,3560
1616353950,3565
1616354250,3570
1616354550,3575
1616354850,3580
1616355150,3585
1616355450,3590
1616355750,3595
1616356050,3600
1616356350,3605
1616356650,3610
1616356950,3615
1616357250,3620
1616357550,3625
1616357850,3630
1616358150,3635
1616358450,3640
1616358750,3645
1616359050,3650
1616359350,3655
1616359650,3660
1616359950,3665
1616360250,3670
1616360550,3675
1616360850,3680
1616361150,3685
1616361450,3690
1616361750,3695
1616362050,3700
1616362350,3705
1616362650,3710
1616362950,3715
1616363250,3720
1616363550,3725
1616363850,3730
1616364150,3735
1616364450,3740
1616364750,3745
1616365050,3750
1616365350,3755
1616365650,3760
1616365950,3765
1616366250,3770
1616366550,3775
1616366850,3780
1616367150,3785
1616367450,3790
1616367750,3795
1616368050,3800
1616368350,3805
1616368650,3810
1616368950,3815
1616369250,3820
1616369550,3825
1616369850,3830
1616370150,3835
1616370450,3840
1616370750,3845
1616371050,3850
1616371350,3855
1616371650,3860
1616371950,3865
1616372250,3870
1616372550,3875
1616372850,3880
1616373150,3885
1616373450,3890
1616373750,3895
1616374050,3900
1616374350,3905
1616374650,3910
1616374950,3915
1616375250,3920
1616375550,3925
1616375850,3930
1616376150,3935
1616376450,3940
1616376750,3945
1616377050,3950
1616377350,3955
1616377650,3960
1616377950,3965
1616378250,3970
1616378550,3975
1616378850,3980
1616379150,3985
1616379450,3990
1616379750,3995
1616380050,4000
1616380350,4005
1616380650,4010
1616380950,4015
1616381250,4020
1616381550,4025
1616381850,4030
1616382150,4035
1616382450,4040
1616382750,4045
1616383050,4050
1616383350,4055
1616383650,4060
1616383950,4065
1616384250,4070
1616384550,4075
1616384850,4080
1616385150,4085
1616385450,4090
1616385750,4095
1616386050,4100
1616386350,4105
1616386650,4110
1616386951,4115
1616387250,4120
1616387550,4125
1616387850,4130
1616388150,4135
1616388450,4140
1616388750,4145
1616389050,4150
1616389350,4155
1616389650,4160
1616389950,4165
1616390250,4170
1616390550,4175
1616390850,4180
1616391150,4185
1616391450,4190
1616391750,4195
1616392050,4200
1616392350,4205
1616392650,4210
1616392950,4215
1616393250,4220
1616393550,4225
1616393850,4230
1616394150,4235
1616394450,4240
1616394750,4245
1616395050,4250
1616395350,4255
1616395650,4260
1616395950,4265
1616396250,4270
1616396550,4275
1616396850,4280
1616397150,4285
1616397450,4290
1616397750,4295
1616398050,4300
1616398350,4305
1616398650,4310
1616398950,4315
1616399250,4320
1616399550,4325
1616399850,4330
1616400150,4335
1616400450,4340
1616400750,4345
1616401050,4350
1616401350,4355
1616401650,4360
1616401950,4365
1616402250,4370
1616402550,4375
1616402850,4380
1616403150,4385
1616403450,4390
1616403750,4395
1616404050,4400
1616404350,4405
1616404650,4410
1616404950,4415
1616405250,4420
1616405550,4425
1616405850,4430
1616406150,4435
1616406450,4440
1616406750,4445
1616407050,4450
1616407350,4455
1616407650,4460
1616407950,4465
1616408250,4470
1616408550,4475
1616408850,4480
1616409150,4485
1616409450,4490
1616409750,4495
1616410050,4500
1616410350,4505
1616410650,4510
1616410950,4515
1616411250,4520
1616411550,4525
1616411850,4530
1616412150,4535
1616412450,4540
1616412750,4545
1616413050,4550
1616413350,4555
1616413650,4560
1616413950,4565
1616414250,4570
1616414550,4575
1616414850,4580
1616415150,4585
1616415450,4590
1616415750,4595
1616416050,4600
1616416350,4605
1616416650,4610
1616416950,4615
1616417250,4620
1616417550,4625
1616417850,4630
1616418150,4635
1616418450,4640
1616418750,4645
1616419050,4650
1616419350,4655
1616419650,4660
1616419950,4665
1616420250,4670
1616420550,4675
1616420850,4680
1616421150,4685
1616421450,4690
1616421750,4695
1616422050,4700
1616422350,4705
1616422650,4710
1616422950,4715
1616423250,4720
1616423550,4725
1616423850,4730
1616424150,4735
1616424450,4740
1616424750,4745
1616425050,4750
1616425350,4755
1616425650,4760
1616425950,4765
1616426250,4770
1616426550,4775
1616426850,4780
1616427150,4785
1616427450,4790
1616427750,4795
1616428050,4800
1616428350,4805
1616428650,4810
1616428950,4815
1616429250,4820
1616429550,4825
1616429850,4830
1616430150,4835
1616430450,4840
1616430750,4845
1616431050,4850
1616431350,4855
1616431650,4860
1616431950,4865
1616432250,4870
1616432550,4875
1616432850,4880
1616433150,4885
1616433450,4890
1616433750,4895
1616434050,4900
1616434350,4905
1616434650,4910
1616434950,4915
1616435250,4920
1616435550,4925
1616435850,4930
1616436150,4935
1616436450,4940
1616436750,4945
1616437050,4950
1616437350,4955
1616437650,4960
1616437950,4965
1616438250,4970
1616438550,4975
1616438850,4980
1616439150,4985
1616439450,4990
1616439750,4995
1616440050,5000
1616440350,5005
1616440650,5010
1616440950,5015
1616441250,5020
1616441550,5025
1616441850,5030
1616442150,5035
1616442450,5040
1616442750,5045
1616443050,5050
1616443350,5055
1616443650,5060
1616443950,5065
1616444250,5070
1616444550,5075
1616444850,5080
1616445150,5085
1616445450,5090
1616445750,5095
1616446050,5100
1616446350,5105
1616446650,5110
1616446950,5115
1616447250,5120
1616447550,5125
1616447850,5130
1616448150,5135
1616448450,5140
1616448750,5145
1616449050,5150
1616449350,5155
1616449650,5160
1616449950,5165
1616450250,5170
1616450550,5175
1616450850,5180
1616451150,5185
1616451450,5190
1616451750,5195
1616452050,5200
1616452350,5205
1616452650,5210
1616452950,5215
1616453250,5220
1616453550,5225
1616453850,5230
1616454150,5235
1616454450,5240
1616454750,5245
1616455050,5250
1616455350,5255
1616455650,5260
1616455950,5265
1616456250,5270
1616456550,5275
1616456850,5280
1616457150,5285
1616457450,5290
1616457750,5295
1616458050,5300
1616458350,5305
1616458650,5310
1616458950,5315
1616459250,5320
1616459550,5325
1616459850,5330
1616460150,5335
1616460450,5340
1616460750,5345
1616461050,5350
1616461350,5355
1616461650,5360
1616461950,5365
1616462250,5370
1616462550,5375
1616462850,5380
1616463150,5385
1616463450,5390
1616463750,5395
1616464050,5400
1616464350,5405
1616464650,5410
1616464950,5415
1616465250,5420
1616465550,5425
