t,count
1618761498,65
1618761798,70
1618762098,75
1618762398,80
1618762698,85
1618762998,90
1618763298,95
1618763598,100
1618763898,105
1618764198,110
1618764498,115
1618764798,120
1618765098,125
1618765398,130
1618765698,135
1618765998,140
1618766298,145
1618766598,150
1618766898,155
1618767198,160
1618767498,165
1618767798,170
1618768098,175
1618768398,180
1618768698,185
1618768998,190
1618769298,195
1618769598,200
1618769898,205
1618770198,210
1618770498,215
1618770798,220
1618771098,225
1618771398,230
1618771698,235
1618771998,240
1618772298,245
1618772598,250
1618772898,255
1618773198,260
1618773498,265
1618773798,270
1618774098,275
1618774398,280
1618774698,285
1618774998,290
1618775298,295
1618775598,300
1618775898,305
1618776198,310
1618776498,315
1618776798,320
1618777098,325
1618777398,330
1618777698,335
1618777998,340
1618778298,345
1618778598,350
1618778898,355
1618779198,360
1618779498,365
1618779798,370
1618780098,375
1618780398,380
1618780698,385
1618780998,390
1618781155,394
1618781155,394
