t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1607826544,19,1.937593,0.051569,0.001747,0.217364,0.008126,0.008126,0.227093,0.843138,1.095985,1.937593,0.063336,0.043221,1.150599,2.177567,calls/second,milliseconds
1607826844,67,3.541949,0.549735,0.000660,0.810322,0.204690,0.762630,2.725763,3.541949,3.541949,3.541949,0.111670,0.231194,0.542145,1.608443,calls/second,milliseconds
1607827144,72,3.541949,0.074903,0.000660,0.324905,0.011480,0.011480,0.367069,1.032712,1.337181,3.541949,0.080000,0.021127,0.210410,1.157290,calls/second,milliseconds
1607827444,77,3.541949,0.014004,0.000660,0.037031,0.016370,0.016370,0.016370,0.016370,0.016370,0.031870,0.064167,0.019711,0.088371,0.834024,calls/second,milliseconds
1607827744,82,3.541949,0.012967,0.000660,0.008229,0.008384,0.014678,0.025587,0.025587,0.025587,0.025587,0.054667,0.019702,0.043475,0.602394,calls/second,milliseconds
1607828044,87,3.541949,0.026294,0.000660,0.023884,0.012416,0.033577,0.067920,0.067920,0.067920,0.067920,0.048334,0.019702,0.026959,0.436424,calls/second,milliseconds
1607828344,98,3.541949,0.011809,0.000452,0.006572,0.010467,0.010467,0.026032,0.026032,0.026032,0.067920,0.046667,0.020604,0.028683,0.322372,calls/second,milliseconds
1607828644,103,3.541949,0.010075,0.000452,0.001380,0.010994,0.010994,0.010994,0.010994,0.010994,0.026032,0.042917,0.019708,0.021517,0.235779,calls/second,milliseconds
1607828875,111,3.541949,0.342256,0.000452,0.335994,0.081387,0.626935,0.965026,0.965026,0.965026,0.965026,0.042194,0.036353,0.027397,0.188648,calls/second,milliseconds
1607828875,111,3.541949,0.342256,0.000452,0.335994,0.081387,0.626935,0.965026,0.965026,0.965026,0.965026,0.042194,0.036353,0.027397,0.188648,calls/second,milliseconds
