t,count
1618811918,65
1618812218,70
1618812518,75
1618812818,80
1618813118,85
1618813418,90
1618813718,95
1618814018,100
1618814318,105
1618814618,110
1618814918,115
1618815218,120
1618815518,125
1618815818,130
1618816118,135
1618816418,140
1618816718,145
1618817018,150
1618817318,155
1618817618,160
1618817918,165
1618818218,170
1618818518,175
1618818818,180
1618819118,185
1618819418,190
1618819718,195
1618820018,200
1618820318,205
1618820618,210
1618820918,215
1618821218,220
1618821518,225
1618821566,226
1618821566,226
