t,count
1611387173,19
1611387473,67
1611387773,72
1611388073,77
1611388373,85
1611388673,90
1611388973,95
1611389273,100
1611389573,105
1611389873,110
1611390173,115
1611390473,120
1611390773,125
1611391073,130
1611391373,135
1611391673,140
1611391973,145
1611392273,150
1611392573,155
1611392873,160
1611393173,165
1611393473,170
1611393773,175
1611394073,180
1611394373,185
1611394673,190
1611394973,195
1611395273,200
1611395573,205
1611395873,210
1611396173,215
1611396473,220
1611396773,225
1611397073,230
1611397373,235
1611397673,240
1611397973,245
1611398273,250
1611398573,255
1611398873,260
1611399173,265
1611399473,270
1611399773,275
1611400073,280
1611400373,285
1611400673,290
1611400973,295
1611401273,300
1611401573,305
1611401873,310
1611402173,315
1611402473,320
1611402773,325
1611403073,330
1611403373,335
1611403673,340
1611403973,345
1611404273,350
1611404573,355
1611404873,360
1611405173,365
1611405473,370
1611405773,375
1611406073,380
1611406373,385
1611406673,390
1611406973,395
1611407273,400
1611407573,405
1611407873,410
1611408173,415
1611408473,420
1611408773,425
1611409073,430
1611409373,435
1611409673,440
1611409973,445
1611410273,450
1611410573,455
1611410873,460
1611411173,465
1611411473,470
1611411773,475
1611412073,480
1611412373,485
1611412673,490
1611412973,495
1611413273,500
1611413573,505
1611413873,510
1611414173,515
1611414473,520
1611414773,525
1611415073,530
1611415373,535
1611415673,540
1611415973,545
1611416273,550
1611416573,555
1611416873,560
1611417173,565
1611417473,570
1611417773,575
1611418073,580
1611418373,585
1611418673,590
1611418973,595
1611419273,600
1611419573,605
1611419873,610
1611420173,615
1611420473,620
1611420773,625
1611421073,630
1611421373,635
1611421673,640
1611421973,645
1611422273,650
1611422573,655
1611422873,660
1611423173,665
1611423473,670
1611423773,675
1611424073,680
1611424373,685
1611424673,690
1611424973,695
1611425273,700
1611425573,705
1611425873,710
1611426173,715
1611426473,720
1611426773,725
1611427073,730
1611427373,735
1611427673,740
1611427973,745
1611428273,750
1611428573,755
1611428873,760
1611429173,765
1611429473,770
1611429773,775
1611430073,780
1611430373,785
1611430673,790
1611430973,795
1611431273,800
1611431573,805
1611431873,810
1611432173,815
1611432473,820
1611432773,825
1611433073,830
1611433373,835
1611433673,840
1611433973,845
1611434273,850
1611434573,855
1611434873,860
1611435173,865
1611435473,870
1611435773,875
1611436073,880
1611436373,885
1611436673,890
1611436973,895
1611437273,900
1611437573,905
1611437873,910
1611438173,915
1611438473,920
1611438773,925
1611439073,930
1611439373,935
1611439673,940
1611439973,945
1611440273,950
1611440573,955
1611440873,960
1611441173,965
1611441473,970
1611441773,975
1611442073,980
1611442373,985
1611442673,990
1611442973,995
1611443273,1000
1611443573,1005
1611443873,1010
1611444173,1015
1611444473,1020
1611444773,1025
1611445073,1030
1611445373,1035
1611445673,1040
1611445973,1045
1611446273,1050
1611446573,1055
1611446873,1060
1611447173,1065
1611447473,1070
1611447773,1075
1611448073,1080
1611448373,1085
1611448673,1090
1611448973,1095
1611449273,1100
1611449573,1105
1611449873,1110
1611450173,1115
1611450473,1120
1611450773,1125
1611451073,1130
1611451373,1135
1611451673,1140
1611451973,1145
1611452273,1150
1611452573,1155
1611452873,1160
1611453173,1165
1611453473,1170
1611453773,1175
1611454073,1180
1611454373,1185
1611454673,1190
1611454973,1195
1611455273,1200
1611455573,1205
1611455873,1210
1611456173,1215
1611456473,1220
1611456773,1225
1611457073,1230
1611457373,1235
1611457673,1240
1611457973,1245
1611458273,1250
1611458573,1255
1611458873,1260
1611459173,1265
1611459473,1270
1611459773,1275
1611460073,1280
1611460373,1285
1611460673,1290
1611460973,1295
1611461273,1300
1611461573,1305
1611461873,1310
1611462173,1315
1611462473,1320
1611462773,1325
1611463073,1330
1611463373,1335
1611463673,1340
1611463973,1345
1611464273,1350
1611464573,1355
1611464873,1360
1611465173,1365
1611465473,1370
1611465773,1375
1611466073,1380
1611466373,1385
1611466673,1390
1611466973,1395
1611467273,1400
1611467573,1405
1611467873,1410
1611468173,1415
1611468473,1420
1611468773,1425
1611469073,1430
1611469373,1435
1611469673,1440
1611469973,1445
1611470273,1450
1611470573,1455
1611470873,1460
1611471173,1465
1611471473,1470
1611471773,1475
1611472073,1480
1611472373,1485
1611472673,1490
1611472973,1495
1611473273,1500
1611473573,1505
1611473873,1510
1611474173,1515
1611474473,1520
1611474773,1525
1611475073,1530
1611475373,1535
1611475673,1540
1611475973,1545
1611476273,1550
1611476573,1555
1611476873,1560
1611477173,1565
1611477473,1570
1611477773,1575
1611478073,1580
1611478373,1585
1611478673,1590
1611478973,1595
1611479273,1600
1611479573,1605
1611479873,1610
1611480173,1615
1611480473,1620
1611480773,1625
1611481073,1630
1611481373,1635
1611481673,1640
1611481973,1645
1611482273,1650
