t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1615630608,19,0.686428,0.187987,0.004549,0.127394,0.281120,0.281120,0.281120,0.341576,0.686428,0.686428,0.063328,0.034721,1.130975,2.165416,calls/second,milliseconds
1615630908,67,0.686428,0.021490,0.004270,0.022164,0.015194,0.020836,0.082580,0.082580,0.082580,0.087152,0.111662,0.103938,0.517773,1.597319,calls/second,milliseconds
1615631208,72,1.347668,0.382310,0.004270,0.535709,0.067166,0.794405,1.347668,1.347668,1.347668,1.347668,0.079989,0.013601,0.200567,1.149188,calls/second,milliseconds
1615631508,77,1.347668,0.089131,0.004270,0.069206,0.078208,0.079297,0.132020,0.132020,0.132020,1.347668,0.064165,0.012992,0.083873,0.828087,calls/second,milliseconds
1615631808,82,1.347668,0.132174,0.004270,0.045581,0.130640,0.130640,0.130640,0.342779,0.342779,0.342779,0.054666,0.012988,0.040944,0.598009,calls/second,milliseconds
1615632108,90,1.347668,0.113623,0.004270,0.260287,0.057598,0.089353,1.099078,1.099078,1.099078,1.099078,0.049999,0.053597,0.034743,0.436438,calls/second,milliseconds
1615632408,95,1.347668,0.136817,0.004270,0.054418,0.128536,0.149256,0.164887,0.164887,0.164887,1.099078,0.045238,0.013262,0.022870,0.317380,calls/second,milliseconds
1615632708,100,1.347668,0.120659,0.004270,0.024954,0.131803,0.131803,0.131803,0.137090,0.137090,0.164887,0.041666,0.012990,0.018502,0.232071,calls/second,milliseconds
1615632992,106,1.347668,0.407905,0.004270,0.309204,0.135693,0.740546,0.740546,0.740546,0.740546,0.740546,0.039496,0.018127,0.018060,0.174786,calls/second,milliseconds
1615632992,106,1.347668,0.407905,0.004270,0.309204,0.135693,0.740546,0.740546,0.740546,0.740546,0.740546,0.039496,0.018127,0.018060,0.174786,calls/second,milliseconds
