t,count
1609105731,55
1609106031,71
1609106331,76
1609106631,81
1609106931,86
1609107231,91
1609107531,102
1609107831,107
1609108131,112
1609108431,117
1609108731,122
1609109031,127
1609109331,132
1609109631,137
1609109931,142
1609110231,147
1609110531,152
1609110831,157
1609111131,162
1609111431,167
1609111731,172
1609112031,177
1609112331,182
1609112631,187
1609112931,192
1609113231,197
1609113531,202
1609113831,207
1609114131,212
1609114431,217
1609114731,222
1609115031,227
1609115331,232
1609115631,237
1609115931,242
1609116231,247
1609116531,252
1609116831,257
1609117131,262
1609117431,267
1609117731,272
1609118031,277
1609118331,282
1609118631,287
1609118931,292
1609119231,297
1609119531,302
1609119831,307
1609120131,312
1609120431,317
1609120731,322
1609121031,327
1609121331,332
1609121631,337
1609121931,342
1609122231,347
1609122531,352
1609122831,357
1609123131,362
1609123431,367
1609123731,372
1609124031,377
1609124331,382
1609124631,387
1609124931,392
1609125231,397
1609125531,402
1609125831,407
1609126131,412
1609126431,417
1609126731,422
1609127031,427
1609127331,432
1609127631,437
1609127931,442
1609128231,447
1609128531,452
1609128831,457
1609129131,462
1609129431,467
1609129731,472
1609130031,477
1609130331,482
1609130631,487
1609130931,492
1609131231,497
1609131531,502
1609131831,507
1609132131,512
1609132431,517
1609132731,522
1609133031,527
1609133331,532
1609133631,537
1609133931,542
1609134231,547
1609134531,552
1609134831,557
1609135131,562
1609135431,567
1609135731,572
1609136031,577
1609136331,582
1609136631,587
1609136931,592
1609137231,597
1609137531,602
1609137831,607
1609138131,612
1609138431,617
1609138731,622
1609139031,627
1609139156,630
1609139156,630
