t,count
1609728575,19
1609728875,70
1609729175,75
1609729475,80
1609729775,85
1609730075,90
1609730375,102
1609730675,107
1609730975,112
1609731275,117
1609731575,122
1609731875,127
1609732175,132
1609732475,137
1609732775,142
1609733075,147
1609733375,152
1609733675,157
1609733975,162
1609734275,167
1609734575,172
1609734875,177
1609735175,182
1609735475,187
1609735775,192
1609736075,197
1609736375,202
1609736675,207
1609736975,212
1609737275,217
1609737575,222
1609737875,227
1609738175,232
1609738475,237
1609738775,242
1609739075,247
1609739375,252
1609739675,257
1609739975,262
1609740275,267
1609740575,272
1609740875,277
1609741175,282
1609741475,287
1609741775,292
1609742075,297
1609742375,302
1609742675,307
1609742975,312
1609743275,317
1609743575,322
1609743875,327
1609744175,332
1609744475,337
1609744775,342
1609745075,347
1609745375,352
1609745675,357
1609745975,362
1609746275,367
1609746575,372
1609746875,377
1609747175,382
1609747475,387
1609747775,392
1609748075,397
1609748375,402
1609748675,407
1609748975,412
1609749275,417
1609749575,422
1609749875,427
1609750175,432
1609750475,437
1609750775,442
1609751075,447
1609751375,452
1609751675,457
1609751975,462
1609752275,467
1609752575,472
1609752875,477
1609753175,482
1609753475,487
1609753775,492
1609754075,497
1609754375,502
1609754675,507
1609754975,512
1609755275,517
1609755575,522
1609755875,527
1609756175,532
1609756475,537
1609756775,542
1609757075,547
1609757375,552
1609757675,557
1609757975,562
1609758275,567
1609758575,572
1609758875,577
1609759175,582
1609759475,587
1609759775,592
1609760075,597
1609760375,602
1609760675,607
1609760975,612
1609761275,617
1609761575,622
1609761875,627
1609762175,632
1609762475,637
1609762775,642
1609763075,647
1609763375,652
1609763675,657
1609763975,662
1609764275,667
1609764575,672
1609764875,677
1609765175,682
1609765475,687
1609765775,692
1609766075,697
1609766362,703
1609766362,703
