t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1609984002,67,0.748809,0.196349,0.001207,0.307981,0.013567,0.096931,0.748809,0.748809,0.748809,0.748809,0.223310,0.049640,1.202978,2.206282,calls/second,milliseconds
1609984302,72,0.748809,0.090086,0.001207,0.055989,0.091950,0.091950,0.091950,0.091950,0.091950,0.748809,0.119995,0.013235,0.452639,1.585529,calls/second,milliseconds
1609984602,77,0.748809,0.067035,0.001207,0.007772,0.068753,0.068753,0.068753,0.081934,0.081934,0.091950,0.085553,0.012990,0.176605,1.140739,calls/second,milliseconds
1609984902,82,0.748809,0.088447,0.001207,0.017779,0.102433,0.102433,0.102433,0.102433,0.109719,0.109719,0.068332,0.012988,0.075058,0.822034,calls/second,milliseconds
1609985202,87,0.748809,0.058286,0.001207,0.019515,0.052467,0.052467,0.115122,0.115122,0.115122,0.115122,0.057999,0.012988,0.037701,0.593671,calls/second,milliseconds
1609985502,92,0.748809,0.051207,0.001207,0.002610,0.051723,0.051723,0.053563,0.053563,0.053563,0.115122,0.051110,0.012988,0.023958,0.430043,calls/second,milliseconds
1609985802,102,0.748809,0.063672,0.001207,0.037614,0.045397,0.063497,0.130036,0.130036,0.130036,0.130036,0.048571,0.013574,0.025085,0.316789,calls/second,milliseconds
1609986102,107,0.748809,0.051842,0.001207,0.006300,0.050176,0.050176,0.059163,0.059163,0.059163,0.130036,0.044583,0.012992,0.019317,0.231648,calls/second,milliseconds
1609986402,112,0.748809,0.041093,0.001207,0.003611,0.038707,0.041970,0.048210,0.048920,0.048920,0.059163,0.041481,0.012988,0.017195,0.170641,calls/second,milliseconds
1609986702,117,0.748809,0.041728,0.001207,0.002984,0.041077,0.041077,0.049380,0.049380,0.049380,0.049380,0.039000,0.012988,0.016414,0.126928,calls/second,milliseconds
1609987002,122,0.748809,0.412745,0.001207,0.298652,0.659942,0.659942,0.659942,0.659942,0.659942,0.659942,0.036969,0.012988,0.016127,0.095607,calls/second,milliseconds
1609987302,127,0.748809,0.049782,0.001207,0.049837,0.046740,0.048087,0.048087,0.048087,0.050012,0.659942,0.035278,0.012988,0.016022,0.073164,calls/second,milliseconds
1609987602,132,0.748809,0.044226,0.001207,0.053419,0.023647,0.068060,0.068060,0.068060,0.430996,0.430996,0.033846,0.012988,0.015983,0.057082,calls/second,milliseconds
1609987902,137,0.748809,0.073920,0.001207,0.120597,0.050260,0.051220,0.051220,0.664805,0.664805,0.664805,0.032619,0.012988,0.015968,0.045560,calls/second,milliseconds
1609988202,142,0.748809,0.050469,0.001207,0.013344,0.048570,0.050260,0.055770,0.055770,0.055770,0.055770,0.031555,0.012988,0.015963,0.037304,calls/second,milliseconds
1609988502,147,0.748809,0.040706,0.001207,0.005336,0.039560,0.047093,0.047093,0.047093,0.047869,0.055770,0.030625,0.012988,0.015961,0.031388,calls/second,milliseconds
1609988802,152,0.748809,0.049730,0.001207,0.004808,0.046510,0.054543,0.055210,0.061597,0.061597,0.061597,0.029804,0.012988,0.015960,0.027149,calls/second,milliseconds
1609989102,157,0.748809,0.059307,0.001207,0.017245,0.050049,0.059147,0.089733,0.089733,0.089733,0.089733,0.029074,0.012988,0.015960,0.024111,calls/second,milliseconds
1609989402,162,0.748809,0.048930,0.001207,0.003618,0.046644,0.051773,0.054914,0.054914,0.054914,0.089733,0.028421,0.012988,0.015960,0.021935,calls/second,milliseconds
1609989462,164,0.748809,0.060408,0.001207,0.024236,0.082063,0.082063,0.082063,0.082063,0.082063,0.082063,0.028472,0.014117,0.016228,0.021700,calls/second,milliseconds
1609989462,164,0.748809,0.060408,0.001207,0.024236,0.082063,0.082063,0.082063,0.082063,0.082063,0.082063,0.028472,0.014117,0.016228,0.021700,calls/second,milliseconds
