t,count
1618682060,62
1618682360,70
1618682660,75
1618682960,80
1618683260,85
1618683560,90
1618683860,95
1618684160,100
1618684460,105
1618684760,110
1618685060,115
1618685360,120
1618685660,125
1618685960,130
1618686260,135
1618686560,140
1618686860,145
1618687160,150
1618687460,155
1618687760,160
1618688060,165
1618688360,170
1618688660,175
1618688960,180
1618689260,185
1618689560,190
1618689860,195
1618690160,200
1618690460,205
1618690760,210
1618691060,215
1618691360,220
1618691660,225
1618691960,230
1618692260,235
1618692560,240
1618692860,245
1618693160,250
1618693460,255
1618693760,260
1618694060,265
1618694360,270
1618694660,275
1618694960,280
1618695260,285
1618695560,290
1618695860,295
1618696160,300
1618696460,305
1618696760,310
1618697060,315
1618697360,320
1618697660,325
1618697960,330
1618698260,335
1618698560,340
1618698860,345
1618699160,350
1618699460,355
1618699760,360
1618700060,365
1618700360,370
1618700660,375
1618700960,380
1618701260,385
1618701560,390
1618701860,395
1618702160,400
1618702460,405
1618702760,410
1618703060,415
1618703360,420
1618703660,425
1618703960,430
1618704260,435
1618704560,440
1618704860,445
1618705160,450
1618705460,455
1618705760,460
1618706060,465
1618706360,470
1618706660,475
1618706960,480
1618707260,485
1618707560,490
1618707860,495
1618708160,500
1618708460,505
1618708760,510
1618709060,515
1618709360,520
1618709660,525
1618709960,530
1618710260,535
1618710560,540
1618710860,545
1618710970,548
1618710970,548
