t,count
1608199407,19
1608199707,67
1608200007,75
1608200307,80
1608200607,85
1608200907,90
1608201207,102
1608201507,107
1608201807,112
1608202107,117
1608202407,122
1608202707,127
1608203007,132
1608203307,137
1608203607,142
1608203907,147
1608204207,152
1608204507,157
1608204807,162
1608205107,167
1608205407,172
1608205707,177
1608206007,182
1608206307,187
1608206607,192
1608206907,197
1608207207,202
1608207507,207
1608207807,212
1608208107,217
1608208407,222
1608208707,227
1608209007,232
1608209307,237
1608209607,242
1608209907,247
1608210207,252
1608210507,257
1608210807,262
1608211107,267
1608211407,272
1608211707,277
1608212007,282
1608212307,287
1608212607,292
1608212907,297
1608213207,302
1608213507,307
1608213807,312
1608214107,317
1608214407,322
1608214707,327
1608215007,332
1608215307,337
1608215607,342
1608215907,347
1608216207,352
1608216507,357
1608216807,362
1608217107,367
1608217407,372
1608217707,377
1608218007,382
1608218307,387
1608218607,392
1608218907,397
1608219207,402
1608219507,407
1608219807,412
1608220107,417
1608220407,422
1608220707,427
1608221007,432
1608221307,437
1608221607,442
1608221907,447
1608222207,452
1608222507,457
1608222807,462
1608223107,467
1608223407,472
1608223707,477
1608224007,482
1608224307,487
1608224607,492
1608224907,497
1608225207,502
1608225507,507
1608225807,512
1608226107,517
1608226407,522
1608226707,527
1608227007,532
1608227307,537
1608227607,542
1608227907,547
1608228207,552
1608228507,557
1608228807,562
1608229107,567
1608229407,572
1608229707,577
1608230007,582
1608230307,587
1608230607,592
1608230907,597
1608231207,602
1608231507,607
1608231807,612
1608232107,617
1608232407,622
1608232707,627
1608233007,632
1608233307,637
1608233607,642
1608233907,647
1608234207,652
1608234507,657
1608234807,662
1608235107,667
1608235407,672
1608235707,677
1608236007,682
1608236307,687
1608236607,692
1608236907,697
1608237207,702
1608237507,707
1608237807,712
1608238107,717
1608238407,722
1608238707,727
1608239007,732
1608239307,737
1608239607,742
1608239907,747
1608240207,752
1608240507,757
1608240807,762
1608241107,767
1608241146,768
1608241146,768
