t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1616140040,5,47.200316,9.480718,0.008886,18.859835,0.063756,0.112874,47.200316,47.200316,47.200316,47.200316,0.016665,0.007324,0.374062,0.720523,calls/second,milliseconds
1616140340,27,47.200316,1.596721,0.006076,3.089159,0.246340,0.321226,7.887910,13.884830,13.884830,13.884830,0.044998,0.010903,0.172904,0.535403,calls/second,milliseconds
1616140640,27,47.200316,1.596721,0.006076,3.089159,0.246340,0.321226,7.887910,13.884830,13.884830,13.884830,0.029999,0.000073,0.063608,0.383633,calls/second,milliseconds
1616140940,27,47.200316,1.596721,0.006076,3.089159,0.246340,0.321226,7.887910,13.884830,13.884830,13.884830,0.022500,0.000000,0.023400,0.274885,calls/second,milliseconds
1616141240,27,47.200316,1.596721,0.006076,3.089159,0.246340,0.321226,7.887910,13.884830,13.884830,13.884830,0.018000,0.000000,0.008608,0.196964,calls/second,milliseconds
1616141540,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.015555,0.006950,0.005965,0.142179,calls/second,milliseconds
1616141840,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.013333,0.000047,0.002194,0.101876,calls/second,milliseconds
1616142140,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.011667,0.000000,0.000807,0.072997,calls/second,milliseconds
1616142440,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.010370,0.000000,0.000297,0.052305,calls/second,milliseconds
1616142740,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.009333,0.000000,0.000109,0.037478,calls/second,milliseconds
1616143040,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.008485,0.000000,0.000040,0.026854,calls/second,milliseconds
1616143340,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.007778,0.000000,0.000015,0.019242,calls/second,milliseconds
1616143571,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.007309,0.000000,0.000007,0.014903,calls/second,milliseconds
1616143571,28,47.200316,2.158947,0.006076,0.000543,2.158947,2.158947,2.158947,2.158947,2.158947,2.158947,0.007309,0.000000,0.000007,0.014903,calls/second,milliseconds
