t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1608860968,19,2.708888,0.533371,0.009144,0.322675,0.532366,0.667918,0.712578,0.736526,2.708888,2.708888,0.063315,0.031900,1.130547,2.165352,calls/second,milliseconds
1608861268,71,2.708888,0.169255,0.009144,0.139396,0.139397,0.210874,0.492148,0.492148,0.558302,0.558302,0.118317,0.093931,0.521732,1.600424,calls/second,milliseconds
1608861568,76,2.708888,0.185179,0.009144,0.049175,0.194884,0.194884,0.194884,0.229600,0.388072,0.558302,0.084437,0.010680,0.201531,1.151335,calls/second,milliseconds
1608861868,81,2.708888,0.188430,0.009144,0.019998,0.192620,0.200321,0.200321,0.203160,0.203160,0.203160,0.067495,0.010119,0.083736,0.829549,calls/second,milliseconds
1608862168,86,2.708888,0.187243,0.009144,0.083032,0.137449,0.192620,0.333754,0.333754,0.333754,0.333754,0.057330,0.010115,0.040401,0.598980,calls/second,milliseconds
1608862468,91,2.708888,0.185780,0.009144,0.027633,0.171681,0.213139,0.213139,0.278919,0.278919,0.333754,0.050553,0.010115,0.024459,0.433769,calls/second,milliseconds
1608862768,102,2.708888,0.152748,0.008237,0.050152,0.161555,0.161555,0.215720,0.219216,0.219216,0.219216,0.048569,0.010889,0.026160,0.320212,calls/second,milliseconds
1608863068,107,2.708888,0.159011,0.008237,0.006725,0.160537,0.160537,0.160537,0.160537,0.160537,0.215720,0.044582,0.010120,0.019220,0.234023,calls/second,milliseconds
1608863368,112,2.708888,0.220125,0.008237,0.058629,0.268460,0.268460,0.268460,0.268460,0.268460,0.268460,0.041480,0.010115,0.016667,0.172266,calls/second,milliseconds
1608863668,117,2.708888,0.186360,0.008237,0.018684,0.199472,0.199472,0.199472,0.199472,0.199472,0.268460,0.038999,0.010115,0.015728,0.128016,calls/second,milliseconds
1608863968,122,2.708888,0.187312,0.008237,0.045666,0.165958,0.168035,0.266696,0.266696,0.266696,0.266696,0.036969,0.010115,0.015383,0.096309,calls/second,milliseconds
1608864268,127,2.708888,0.194638,0.008237,0.017084,0.204112,0.204112,0.204112,0.204112,0.204112,0.266696,0.035277,0.010115,0.015256,0.073590,calls/second,milliseconds
1608864568,132,2.708888,0.155398,0.008237,0.014335,0.160020,0.160020,0.174829,0.190055,0.190055,0.204112,0.033845,0.010125,0.015230,0.057315,calls/second,milliseconds
1608864868,137,2.708888,0.158924,0.008237,0.015257,0.153568,0.163097,0.163097,0.230667,0.230667,0.230667,0.032618,0.010115,0.015199,0.045650,calls/second,milliseconds
1608865168,142,2.708888,0.301409,0.008237,0.089238,0.374345,0.374345,0.374345,0.374345,0.374345,0.374345,0.031555,0.010115,0.015188,0.037291,calls/second,milliseconds
1608865468,147,2.708888,0.178595,0.008237,0.022795,0.187896,0.187896,0.187896,0.187896,0.187896,0.374345,0.030624,0.010115,0.015184,0.031302,calls/second,milliseconds
1608865768,152,2.708888,0.161979,0.008237,0.020538,0.151595,0.171750,0.192870,0.192870,0.192870,0.192870,0.029803,0.010115,0.015183,0.027010,calls/second,milliseconds
1608866068,157,2.708888,0.195055,0.008237,0.055004,0.153158,0.235890,0.281386,0.281386,0.281386,0.281386,0.029074,0.010115,0.015182,0.023935,calls/second,milliseconds
1608866368,162,2.708888,0.169788,0.008237,0.032401,0.166657,0.166657,0.189801,0.303001,0.303001,0.303001,0.028421,0.010115,0.015182,0.021732,calls/second,milliseconds
1608866668,167,2.708888,0.248456,0.008237,0.050603,0.237071,0.237071,0.327810,0.327810,0.327810,0.327810,0.027833,0.010115,0.015182,0.020153,calls/second,milliseconds
1608866968,172,2.708888,0.185061,0.008237,0.039231,0.156989,0.237071,0.240409,0.240409,0.240409,0.327810,0.027301,0.010115,0.015182,0.019022,calls/second,milliseconds
1608867268,177,2.708888,0.159157,0.008237,0.006070,0.159127,0.159335,0.162641,0.162641,0.162641,0.240409,0.026818,0.010115,0.015182,0.018211,calls/second,milliseconds
1608867568,182,2.708888,0.173265,0.008237,0.008001,0.170239,0.174638,0.192670,0.192670,0.192670,0.192670,0.026376,0.010115,0.015182,0.017630,calls/second,milliseconds
1608867868,187,2.708888,0.140363,0.008237,0.038940,0.112798,0.164559,0.232263,0.232263,0.232263,0.232263,0.025972,0.010115,0.015182,0.017214,calls/second,milliseconds
1608868168,192,2.708888,0.187694,0.008237,0.045527,0.162999,0.231029,0.260858,0.260858,0.260858,0.260858,0.025600,0.010115,0.015182,0.016916,calls/second,milliseconds
1608868468,197,2.708888,0.232481,0.008237,0.028424,0.253192,0.253192,0.253192,0.253192,0.253192,0.260858,0.025256,0.010115,0.015182,0.016702,calls/second,milliseconds
1608868768,202,2.708888,0.166047,0.008237,0.018000,0.154862,0.170042,0.205026,0.233625,0.233625,0.253192,0.024938,0.010115,0.015182,0.016549,calls/second,milliseconds
1608869068,207,2.708888,0.161272,0.008237,0.005989,0.165046,0.165046,0.165046,0.165046,0.165046,0.189349,0.024643,0.010115,0.015182,0.016439,calls/second,milliseconds
1608869368,212,2.708888,0.181871,0.008237,0.015999,0.172958,0.204882,0.204882,0.204882,0.245100,0.245100,0.024368,0.010115,0.015182,0.016361,calls/second,milliseconds
1608869668,217,2.708888,0.105115,0.008237,0.047988,0.065627,0.160402,0.170014,0.170014,0.171214,0.204882,0.024111,0.010115,0.015182,0.016305,calls/second,milliseconds
1608869968,222,2.708888,0.154757,0.008237,0.012711,0.156050,0.156921,0.156921,0.176230,0.176230,0.176230,0.023871,0.010115,0.015182,0.016264,calls/second,milliseconds
1608870268,227,2.708888,0.152504,0.008237,0.003305,0.152887,0.152887,0.152887,0.162179,0.162179,0.162179,0.023646,0.010115,0.015182,0.016235,calls/second,milliseconds
1608870568,232,2.708888,0.178681,0.008237,0.031039,0.202350,0.202350,0.202350,0.202350,0.202350,0.202350,0.023434,0.010115,0.015182,0.016215,calls/second,milliseconds
1608870868,237,2.708888,0.159359,0.008237,0.034814,0.145551,0.151850,0.263482,0.263482,0.263482,0.263482,0.023235,0.010115,0.015182,0.016200,calls/second,milliseconds
1608871168,242,2.708888,0.189938,0.008237,0.052967,0.155878,0.254241,0.280828,0.280828,0.280828,0.280828,0.023047,0.010115,0.015182,0.016189,calls/second,milliseconds
