t,count
1611567233,19
1611567533,67
1611567833,72
1611568133,77
1611568433,82
1611568733,90
1611569033,95
1611569333,100
1611569633,105
1611569933,110
1611570233,115
1611570533,120
1611570833,125
1611571133,130
1611571433,135
1611571733,140
1611572033,145
1611572333,150
1611572633,155
1611572933,160
1611573233,165
1611573533,170
1611573833,175
1611574133,180
1611574433,185
1611574733,190
1611575033,195
1611575333,200
1611575633,205
1611575933,210
1611576233,215
1611576533,220
1611576833,225
1611577133,230
1611577433,235
1611577733,240
1611578033,245
1611578333,250
1611578633,255
1611578933,260
1611579233,265
1611579533,270
1611579833,275
1611580133,280
1611580433,285
1611580733,290
1611581033,295
1611581333,300
1611581633,305
1611581933,310
1611582233,315
1611582533,320
1611582833,325
1611583133,330
1611583433,335
1611583733,340
1611584033,345
1611584333,350
1611584633,355
1611584933,360
1611585233,365
1611585533,370
1611585833,375
1611586133,380
1611586433,385
1611586733,390
1611587033,395
1611587333,400
1611587633,405
1611587933,410
1611588233,415
1611588533,420
1611588833,425
1611589133,430
1611589433,435
1611589733,440
1611590033,445
1611590333,450
1611590633,455
1611590933,460
1611591233,465
1611591533,470
1611591833,475
1611592133,480
1611592433,485
1611592733,490
1611593033,495
1611593333,500
1611593633,505
1611593933,510
1611594233,515
1611594533,520
1611594833,525
1611595133,530
1611595433,535
1611595733,540
1611596033,545
1611596333,550
1611596633,555
1611596933,560
1611597233,565
1611597533,570
1611597833,575
1611598133,580
1611598433,585
1611598733,590
1611599033,595
1611599333,600
1611599633,605
1611599933,610
1611600233,615
1611600533,620
1611600833,625
1611601133,630
1611601433,635
1611601733,640
1611602033,645
1611602333,650
1611602633,655
1611602933,660
1611603233,665
1611603533,670
1611603833,675
1611604133,680
1611604433,685
1611604733,690
1611605033,695
1611605333,700
1611605633,705
1611605933,710
1611606233,715
1611606533,720
1611606833,725
1611607133,730
1611607433,735
1611607733,740
1611608033,745
1611608333,750
1611608633,755
1611608933,760
1611609233,765
1611609533,770
1611609834,775
1611610133,780
1611610433,785
1611610733,790
1611611033,795
1611611333,800
1611611633,805
1611611933,810
1611612233,815
1611612533,820
1611612833,825
1611613133,830
1611613433,835
1611613733,840
1611614033,845
1611614333,850
1611614633,855
1611614933,860
1611615233,865
1611615533,870
1611615833,875
1611616133,880
1611616433,885
1611616733,890
1611617033,895
1611617333,900
1611617633,905
1611617933,910
1611618233,915
1611618533,920
1611618833,925
1611619133,930
1611619433,935
1611619733,940
1611620033,945
1611620333,950
1611620633,955
1611620933,960
1611621233,965
1611621533,970
1611621833,975
1611622133,980
1611622433,985
1611622733,990
1611623033,995
1611623333,1000
1611623633,1005
1611623933,1010
1611624233,1015
1611624533,1020
1611624833,1025
1611625133,1030
1611625433,1035
1611625733,1040
1611626033,1045
1611626333,1050
1611626633,1055
1611626933,1060
1611627233,1065
1611627533,1070
1611627833,1075
1611628133,1080
1611628433,1085
1611628733,1090
1611629033,1095
1611629333,1100
1611629633,1105
1611629933,1110
1611630233,1115
1611630533,1120
1611630833,1125
1611631133,1130
1611631433,1135
1611631733,1140
1611632033,1145
1611632333,1150
1611632633,1155
1611632933,1160
1611633233,1165
1611633533,1170
1611633833,1175
1611634133,1180
1611634433,1185
1611634733,1190
1611635033,1195
1611635333,1200
1611635633,1205
1611635933,1210
1611636233,1215
1611636533,1220
1611636833,1225
1611637133,1230
1611637433,1235
1611637733,1240
1611638033,1245
1611638333,1250
1611638633,1255
1611638933,1260
1611639233,1265
1611639533,1270
1611639833,1275
1611640133,1280
1611640433,1285
1611640733,1290
1611641033,1295
1611641333,1300
1611641633,1305
1611641933,1310
1611642233,1315
1611642533,1320
1611642833,1325
1611643133,1330
1611643433,1335
1611643733,1340
1611644033,1345
1611644333,1350
1611644633,1355
1611644933,1360
1611645233,1365
1611645533,1370
1611645833,1375
1611646133,1380
1611646433,1385
1611646733,1390
1611647033,1395
1611647333,1400
1611647633,1405
1611647933,1410
1611648233,1415
1611648533,1420
1611648833,1425
1611649133,1430
1611649433,1435
1611649733,1440
1611650033,1445
1611650333,1450
1611650633,1455
1611650933,1460
1611651233,1465
1611651533,1470
1611651833,1475
1611652133,1480
1611652433,1485
1611652733,1490
1611653033,1495
1611653333,1500
1611653633,1505
1611653933,1510
1611654233,1515
1611654533,1520
1611654833,1525
1611655133,1530
1611655433,1535
1611655733,1540
1611656033,1545
1611656333,1550
1611656633,1555
1611656933,1560
1611657233,1565
1611657533,1570
1611657833,1575
1611658133,1580
1611658433,1585
1611658733,1590
1611659033,1595
1611659333,1600
1611659633,1605
1611659933,1610
1611660233,1615
1611660533,1620
1611660833,1625
1611661133,1630
1611661433,1635
1611661733,1640
1611662033,1645
1611662333,1650
1611662633,1655
1611662933,1660
1611663233,1665
1611663533,1670
1611663833,1675
1611664133,1680
1611664433,1685
1611664733,1690
1611665033,1695
1611665333,1700
1611665633,1705
1611665933,1710
1611666233,1715
1611666533,1720
1611666833,1725
1611667133,1730
1611667433,1735
1611667733,1740
1611668033,1745
1611668333,1750
1611668633,1755
1611668933,1760
1611669233,1765
1611669533,1770
1611669833,1775
1611670133,1780
1611670433,1785
1611670733,1790
1611671033,1795
1611671333,1800
1611671633,1805
1611671933,1810
1611672233,1815
1611672533,1820
1611672833,1825
1611673133,1830
1611673433,1835
1611673733,1840
1611674033,1845
1611674333,1850
1611674633,1855
1611674933,1860
1611675233,1865
1611675533,1870
1611675833,1875
1611676133,1880
1611676433,1885
1611676733,1890
1611677033,1895
1611677333,1900
1611677633,1905
1611677933,1910
1611678233,1915
1611678533,1920
1611678833,1925
1611679133,1930
1611679433,1935
1611679733,1940
1611680033,1945
1611680333,1950
1611680633,1955
1611680933,1960
1611681233,1965
1611681533,1970
1611681833,1975
1611682133,1980
1611682433,1985
1611682733,1990
1611683033,1995
1611683333,2000
1611683633,2005
1611683933,2010
1611684233,2015
1611684533,2020
1611684833,2025
1611685133,2030
1611685433,2035
1611685733,2040
1611686033,2045
1611686333,2050
1611686633,2055
1611686933,2060
1611687233,2065
1611687533,2070
1611687833,2075
1611688133,2080
1611688433,2085
1611688733,2090
1611689033,2095
1611689333,2100
1611689633,2105
1611689933,2110
1611690233,2115
1611690533,2120
1611690833,2125
1611691133,2130
1611691433,2135
1611691733,2140
1611692033,2145
1611692333,2150
1611692633,2155
1611692933,2160
1611693233,2165
1611693533,2170
1611693833,2175
1611694133,2180
1611694433,2185
1611694733,2190
1611695033,2195
1611695333,2200
1611695633,2205
1611695933,2210
1611696233,2215
1611696533,2220
1611696833,2225
1611697134,2230
1611697433,2235
1611697733,2240
1611698033,2245
1611698333,2250
1611698633,2255
1611698933,2260
1611699233,2265
1611699533,2270
1611699833,2275
1611700133,2280
1611700433,2285
1611700733,2290
1611701033,2295
1611701333,2300
1611701633,2305
1611701933,2310
1611702233,2315
1611702533,2320
1611702833,2325
1611703133,2330
1611703433,2335
1611703733,2340
1611704033,2345
1611704333,2350
1611704633,2355
1611704933,2360
1611705233,2365
1611705533,2370
1611705833,2375
1611706133,2380
1611706433,2385
1611706733,2390
1611707033,2395
1611707334,2400
1611707633,2405
1611707933,2410
1611708233,2415
1611708533,2420
1611708833,2425
1611709133,2430
1611709433,2435
1611709733,2440
1611710033,2445
1611710333,2450
1611710633,2455
1611710933,2460
1611711234,2465
1611711533,2470
1611711833,2475
1611712133,2480
1611712433,2485
1611712733,2490
1611713033,2495
1611713333,2500
1611713633,2505
1611713933,2510
1611714233,2515
1611714533,2520
1611714833,2525
1611715133,2530
1611715433,2535
1611715733,2540
1611716033,2545
1611716333,2550
1611716633,2555
1611716933,2560
1611717233,2565
1611717533,2570
1611717833,2575
1611718133,2580
1611718433,2585
1611718733,2590
1611719033,2595
1611719333,2600
1611719633,2605
1611719933,2610
1611720233,2615
1611720533,2620
1611720833,2625
1611721133,2630
1611721433,2635
1611721733,2640
1611722033,2645
1611722333,2650
1611722633,2655
1611722933,2660
1611723233,2665
1611723533,2670
1611723833,2675
1611724133,2680
1611724433,2685
1611724733,2690
1611725033,2695
1611725333,2700
1611725633,2705
1611725933,2710
1611726233,2715
1611726533,2720
1611726833,2725
1611727133,2730
1611727433,2735
1611727733,2740
1611728033,2745
1611728333,2750
1611728633,2755
1611728933,2760
1611729233,2765
1611729533,2770
1611729833,2775
1611730133,2780
1611730433,2785
1611730733,2790
1611731033,2795
1611731333,2800
1611731633,2805
1611731933,2810
1611732233,2815
1611732534,2820
1611732833,2825
1611733133,2830
1611733433,2835
1611733733,2840
1611734033,2845
1611734333,2850
1611734633,2855
1611734933,2860
1611735233,2865
1611735533,2870
1611735833,2875
1611736133,2880
1611736433,2885
1611736733,2890
1611737033,2895
1611737333,2900
1611737504,2903
1611737504,2903
