t,value
1618781802,3742
1618782102,3742
1618782402,3742
1618782702,3742
1618783002,3742
1618783302,3742
1618783602,3742
1618783902,3742
1618784202,3742
1618784502,3742
1618784802,3742
1618785102,3742
1618785402,3742
1618785702,3742
1618786002,3742
1618786302,3742
1618786602,3742
1618786902,3742
1618787202,3742
1618787502,3742
1618787802,3742
1618788102,3742
1618788402,3742
1618788702,3742
1618789002,3742
1618789302,3742
1618789602,3742
1618789902,3742
1618790202,3742
1618790502,3742
1618790802,3742
1618791102,3742
1618791402,3742
1618791702,3742
1618792002,3742
1618792302,3742
1618792602,3742
1618792902,3742
1618793202,3742
1618793502,3742
1618793802,3742
1618794102,3742
1618794402,3742
1618794702,3742
1618795002,3742
1618795302,3742
1618795602,3742
1618795902,3742
1618796202,3742
1618796502,3742
1618796802,3742
1618797102,3742
1618797402,3742
1618797702,3742
1618798002,3742
1618798082,3742
1618798082,3742
