t,count
1607964010,19
1607964310,68
1607964610,76
1607964910,81
1607965210,86
1607965510,91
1607965810,102
1607966110,107
1607966410,112
1607966710,117
1607967010,122
1607967310,127
1607967610,132
1607967910,137
1607968210,142
1607968510,147
1607968810,152
1607969110,157
1607969410,162
1607969710,167
1607970010,172
1607970310,177
1607970610,182
1607970910,187
1607971210,192
1607971510,197
1607971810,202
1607972110,207
1607972410,212
1607972710,217
1607973010,222
1607973310,227
1607973610,232
1607973910,237
1607974210,242
1607974510,247
1607974810,252
1607975110,257
1607975410,262
1607975710,267
1607976010,272
1607976310,277
1607976610,282
1607976910,287
1607977210,292
1607977510,297
1607977810,302
1607978110,307
1607978410,312
1607978710,317
1607979010,322
1607979310,327
1607979610,332
1607979910,337
1607980210,342
1607980510,347
1607980810,352
1607981110,357
1607981410,362
1607981710,367
1607982010,372
1607982310,377
1607982610,382
1607982910,387
1607983210,392
1607983510,397
1607983810,402
1607984110,407
1607984410,412
1607984710,417
1607985010,422
1607985310,427
1607985610,432
1607985910,437
1607986210,442
1607986510,447
1607986810,452
1607987110,457
1607987410,462
1607987710,467
1607988010,472
1607988310,477
1607988610,482
1607988910,487
1607989210,492
1607989510,497
1607989810,502
1607990110,507
1607990410,512
1607990710,517
1607991010,522
1607991310,527
1607991610,532
1607991910,537
1607992210,542
1607992510,547
1607992810,552
1607993110,557
1607993410,562
1607993710,567
1607994010,572
1607994310,577
1607994610,582
1607994910,587
1607995210,592
1607995510,597
1607995810,602
1607996110,607
1607996410,612
1607996710,617
1607997010,622
1607997310,627
1607997610,632
1607997910,637
1607998210,642
1607998510,647
1607998810,652
1607999110,657
1607999410,662
1607999710,667
1608000010,672
1608000310,677
1608000610,682
1608000910,687
1608001210,692
1608001510,697
1608001810,702
1608002110,707
1608002410,712
1608002710,717
1608003010,722
1608003310,727
1608003610,732
1608003910,737
1608004210,742
1608004510,747
1608004810,752
1608005110,757
1608005410,762
1608005710,767
1608006010,772
1608006310,777
1608006610,782
1608006910,787
1608007210,792
1608007510,797
1608007810,802
1608008110,807
1608008410,812
1608008710,817
1608009010,822
1608009310,827
1608009610,832
1608009910,837
1608010210,842
1608010510,847
1608010810,852
1608011110,857
1608011410,862
1608011710,867
1608012010,872
1608012310,877
1608012610,882
1608012910,887
1608013210,892
1608013448,897
1608013448,897
