t,count
1614390152,54
1614390452,67
1614390752,75
1614391052,80
1614391352,85
1614391652,90
1614391952,95
1614392252,100
1614392552,105
1614392852,110
1614393152,115
1614393452,120
1614393752,125
1614394052,130
1614394352,135
1614394652,140
1614394952,145
1614395252,150
1614395552,155
1614395852,160
1614396152,165
1614396452,170
1614396752,175
1614397052,180
1614397352,185
1614397652,190
1614397952,195
1614398252,200
1614398552,205
1614398852,210
1614399152,215
1614399452,220
1614399752,225
1614400052,230
1614400352,235
1614400652,240
1614400952,245
1614401252,250
1614401552,255
1614401852,260
1614402152,265
1614402452,270
1614402752,275
1614403052,280
1614403352,285
1614403652,290
1614403952,295
1614404252,300
1614404552,305
1614404852,310
1614405152,315
1614405452,320
1614405752,325
1614406052,330
1614406352,335
1614406652,340
1614406952,345
1614407252,350
1614407552,355
1614407852,360
1614408152,365
1614408452,370
1614408752,375
1614409052,380
1614409091,381
1614409091,381
