t,count
1609767453,24
1609767753,71
1609768053,76
1609768353,81
1609768653,86
1609768953,91
1609769253,102
1609769553,107
1609769853,112
1609770153,117
1609770453,122
1609770753,127
1609771053,132
1609771353,137
1609771653,142
1609771953,147
1609772253,152
1609772553,157
1609772853,162
1609773153,167
1609773453,172
1609773753,177
1609774053,182
1609774353,187
1609774653,192
1609774953,197
1609775253,202
1609775553,207
1609775853,212
1609776153,217
1609776453,222
1609776753,227
1609777053,232
1609777353,237
1609777653,242
1609777953,247
1609778253,252
1609778553,257
1609778853,262
1609779153,267
1609779453,272
1609779753,277
1609780053,282
1609780353,287
1609780653,292
1609780953,297
1609781253,302
1609781553,307
1609781853,312
1609782153,317
1609782453,322
1609782753,327
1609783053,332
1609783353,337
1609783653,342
1609783953,347
1609784253,352
1609784553,357
1609784853,362
1609785153,367
1609785453,372
1609785753,377
1609786053,382
1609786353,387
1609786653,392
1609786953,397
1609787253,402
1609787553,407
1609787853,412
1609788153,417
1609788453,422
1609788753,427
1609789053,432
1609789353,437
1609789653,442
1609789953,447
1609790253,452
1609790553,457
1609790853,462
1609791153,467
1609791453,472
1609791753,477
1609792053,482
1609792353,487
1609792653,492
1609792953,497
1609793253,502
1609793553,507
1609793853,512
1609794153,517
1609794453,522
1609794753,527
1609795053,532
1609795353,537
1609795653,542
1609795953,547
1609796253,552
1609796553,557
1609796853,562
1609797153,567
1609797453,572
1609797753,577
1609798053,582
1609798353,587
1609798653,592
1609798953,597
1609799253,602
1609799553,607
1609799853,612
1609800153,617
1609800453,622
1609800753,627
1609801053,632
1609801353,637
1609801653,642
1609801886,647
1609801886,647
