t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1608320753,44,0.082002,0.006716,0.000393,0.005653,0.005731,0.007148,0.015877,0.024318,0.024724,0.058489,0.146658,0.333276,1.208599,2.192540,calls/second,milliseconds
1608321053,70,0.082002,0.017477,0.000393,0.013553,0.011336,0.033824,0.033824,0.041691,0.041691,0.041691,0.116664,0.028790,0.485386,1.593285,calls/second,milliseconds
1608321353,75,0.082002,0.029063,0.000393,0.009966,0.035544,0.035544,0.035544,0.037467,0.037467,0.041691,0.083332,0.014216,0.188822,1.146323,calls/second,milliseconds
1608321653,80,0.082002,0.040693,0.000393,0.019522,0.053996,0.053996,0.053996,0.053996,0.053996,0.053996,0.066666,0.014118,0.079722,0.826061,calls/second,milliseconds
1608321953,85,0.082002,0.046944,0.000393,0.015266,0.059107,0.059107,0.059107,0.059107,0.059107,0.059107,0.056666,0.014117,0.039586,0.596583,calls/second,milliseconds
1608322253,90,0.082002,0.031653,0.000393,0.009225,0.028387,0.042088,0.042088,0.055232,0.055232,0.059107,0.050000,0.014117,0.024821,0.432155,calls/second,milliseconds
1608322553,102,0.082002,0.012878,0.000393,0.006196,0.010214,0.013881,0.029907,0.029907,0.029907,0.042088,0.048571,0.015008,0.028191,0.319956,calls/second,milliseconds
1608322853,107,0.082002,0.018628,0.000393,0.004972,0.022184,0.022184,0.022184,0.022184,0.029494,0.029907,0.044583,0.014123,0.020629,0.233943,calls/second,milliseconds
1608323153,112,0.082002,0.032303,0.000393,0.004885,0.035409,0.035409,0.035409,0.035409,0.035409,0.035409,0.041481,0.014117,0.017847,0.172312,calls/second,milliseconds
1608323453,117,0.082002,0.027108,0.000393,0.005670,0.028811,0.030094,0.030094,0.033864,0.033864,0.035409,0.039000,0.014117,0.016824,0.128151,calls/second,milliseconds
1608323753,122,0.082002,0.021607,0.000393,0.009625,0.029355,0.029355,0.029355,0.029355,0.029355,0.030094,0.036970,0.014117,0.016447,0.096509,calls/second,milliseconds
1608324053,127,0.082002,0.012211,0.000393,0.010636,0.004642,0.027236,0.031188,0.031188,0.033205,0.033205,0.035278,0.014117,0.016309,0.073836,calls/second,milliseconds
1608324353,132,0.381797,0.030417,0.000393,0.046905,0.035059,0.035059,0.035059,0.035059,0.381797,0.381797,0.033846,0.014117,0.016258,0.057590,calls/second,milliseconds
1608324653,137,0.381797,0.039325,0.000393,0.010764,0.046436,0.046436,0.046436,0.048460,0.048460,0.048460,0.032619,0.014117,0.016239,0.045950,calls/second,milliseconds
