t,count
1618646384,37
1618646684,70
1618646984,75
1618647284,80
1618647584,85
1618647884,90
1618648184,95
1618648484,100
1618648784,105
1618649084,110
1618649384,115
1618649684,120
1618649984,125
1618650284,130
1618650584,135
1618650884,140
1618651184,145
1618651484,150
1618651784,155
1618652084,160
1618652384,165
1618652684,170
1618652984,175
1618653284,180
1618653584,185
1618653884,190
1618654184,195
1618654484,200
1618654784,205
1618655084,210
1618655384,215
1618655684,220
1618655984,225
1618656284,230
1618656584,235
1618656884,240
1618657184,245
1618657484,250
1618657784,255
1618658084,260
1618658384,265
1618658684,270
1618658984,275
1618659284,280
1618659584,285
1618659884,290
1618660184,295
1618660484,300
1618660784,305
1618661084,310
1618661384,315
1618661684,320
1618661984,325
1618662284,330
1618662584,335
1618662884,340
1618663184,345
1618663484,350
1618663784,355
1618664084,360
1618664384,365
1618664684,370
1618664984,375
1618665284,380
1618665584,385
1618665884,390
1618666184,395
1618666484,400
1618666784,405
1618667084,410
1618667384,415
1618667684,420
1618667984,425
1618668284,430
1618668584,435
1618668884,440
1618669184,445
1618669484,450
1618669784,455
1618670084,460
1618670384,465
1618670684,470
1618670984,475
1618671284,480
1618671584,485
1618671884,490
1618672184,495
1618672484,500
1618672784,505
1618673084,510
1618673384,515
1618673684,520
1618673984,525
1618674284,530
1618674584,535
1618674884,540
1618675184,545
1618675484,550
1618675784,555
1618676084,560
1618676384,565
1618676684,570
1618676984,575
1618677284,580
1618677584,585
1618677884,590
1618678184,595
1618678484,600
1618678784,605
1618679084,610
1618679384,615
1618679684,620
1618679984,625
1618680284,630
1618680584,635
1618680884,640
1618681184,645
1618681187,646
1618681187,646
