t,count
1610407351,24
1610407651,71
1610407951,76
1610408251,81
1610408551,86
1610408851,91
1610409151,102
1610409451,107
1610409751,112
1610410051,117
1610410351,122
1610410651,127
1610410951,132
1610411251,137
1610411551,142
1610411851,147
1610412151,152
1610412451,157
1610412751,162
1610413051,167
1610413351,172
1610413651,177
1610413951,182
1610414251,187
1610414551,192
1610414851,197
1610415151,202
1610415451,207
1610415751,212
1610416051,217
1610416351,222
1610416651,227
1610416951,232
1610417251,237
1610417551,242
1610417851,247
1610418151,252
1610418451,257
1610418751,262
1610419051,267
1610419351,272
1610419651,277
1610419951,282
1610420251,287
1610420551,292
1610420851,297
1610421151,302
1610421451,307
1610421751,312
1610422051,317
1610422351,322
1610422651,327
1610422951,332
1610423251,337
1610423551,342
1610423851,347
1610424151,352
1610424451,357
1610424751,362
1610425051,367
1610425351,372
1610425651,377
1610425951,382
1610426251,387
1610426551,392
1610426851,397
1610427151,402
1610427451,407
1610427751,412
1610428051,417
1610428351,422
1610428651,427
1610428951,432
1610429251,437
1610429551,442
1610429851,447
1610430151,452
1610430451,457
1610430751,462
1610431051,467
1610431351,472
1610431651,477
1610431951,482
1610432251,487
1610432551,492
1610432851,497
1610433151,502
1610433451,507
1610433751,512
1610434051,517
1610434351,522
1610434651,527
1610434951,532
1610435251,537
1610435551,542
1610435851,547
1610436151,552
1610436451,557
1610436751,562
1610437051,567
1610437351,572
1610437651,577
1610437951,582
1610438251,587
1610438551,592
1610438851,597
1610439151,602
1610439451,607
1610439751,612
1610440051,617
1610440351,622
1610440651,627
1610440951,632
1610441251,637
1610441551,642
1610441762,647
