t,value
1608014882,0.7038216560509554
1608015182,0.6063829787234043
1608015482,0.6282894736842105
1608015782,0.41254125412541254
1608016082,0.1551155115511551
1608016382,0.7178683385579937
1608016682,0.692156862745098
1608016982,0.7046979865771812
1608017282,0.050478677110530897
1608017582,0.3191673894189072
1608017882,0.578719723183391
1608018182,0.8184961106309421
1608018482,0.2
1608018782,0.45454545454545453
1608019082,0.7136678200692042
1608019382,0.024200518582541054
1608019682,0.28472821397756687
1608019982,0.542314335060449
1608020282,0.22020725388601037
1608020582,0.48100172711571676
1608020882,0.7333908541846419
1608021182,0.03359173126614987
1608021482,0.2997416020671835
1608021782,0.549526270456503
1608022082,0.22844827586206898
1608022382,0.48492678725236865
1608022682,0.7379310344827587
1608022982,0.04823428079242033
1608023282,0.28940568475452194
1608023582,0.5439655172413793
1608023882,0.15304347826086956
1608024182,0.9192546583850931
1608024482,0.225531914893617
1608024782,0.6612903225806451
1608025082,0.2626641651031895
1608025382,0.6783625730994152
1608025682,0.8283752860411899
1608025982,0.268788682581786
1608026282,0.5573192239858906
1608026582,0.8506151142355008
1608026882,0.1796669588080631
1608027182,0.4575678040244969
1608027482,0.2547993019197208
1608027782,0.5431560592850916
1608028082,0.8195292066259808
1608028382,0.1426086956521739
1608028682,0.40956521739130436
1608028982,0.6771105308964317
1608029282,0.2399650959860384
1608029582,0.5196163905841326
1608029882,0.7931937172774869
1608030182,0.11082024432809773
1608030482,0.3897122929380994
1608030782,0.6687009590235397
1608031082,0.2198952879581152
1608031382,0.4960767218831735
1608031682,0.7715780296425457
1608031982,0.09407665505226481
1608032282,0.3806620209059233
1608032582,0.6692844677137871
1608032882,0.2563429571303587
1608033182,0.5380577427821522
1608033482,0.8188976377952756
1608033782,0.1504811898512686
1608034082,0.42782152230971127
1608034382,0.7077865266841645
1608034682,0.25589519650655024
1608034982,0.5322862129144852
1608035282,0.8122270742358079
1608035582,0.13537117903930132
1608035882,0.41535776614310643
1608036182,0.7076788830715532
1608036482,0.25786713286713286
1608036782,0.5345581802274716
1608037082,0.8110236220472441
1608037382,0.14148471615720523
1608037682,0.422707423580786
1608037982,0.6838427947598253
1608038282,0.22842197035745423
1608038582,0.5074106364428945
1608038882,0.7792321116928447
1608039182,0.10471204188481675
1608039482,0.3795811518324607
1608039782,0.6503923278116827
1608040082,0.26765475152571927
1608040382,0.5461672473867596
1608040682,0.8247602441150829
1608040982,0.14882506527415143
1608041282,0.4315605928509154
1608041582,0.6809067131647777
1608041882,0.2604529616724739
1608042182,0.5331010452961672
1608042482,0.8115183246073299
1608042782,0.13787085514834205
1608043082,0.4192139737991266
1608043382,0.7053182214472538
1608043682,0.25108979947689625
1608043982,0.5292066259808196
1608044282,0.8212728857890148
1608044582,0.16041848299912817
1608044882,0.44289450741063646
1608045182,0.7027027027027027
1608045482,0.24781849912739964
1608045782,0.5283347863993025
1608046082,0.8106457242582897
1608046382,0.14472537053182213
1608046682,0.4214659685863874
1608046982,0.6994773519163763
1608047282,0.25261324041811845
1608047582,0.5270034843205574
1608047882,0.8080279232111692
1608048182,0.13763066202090593
1608048482,0.4179755671902269
1608048782,0.6980802792321117
1608049082,0.23257839721254356
1608049382,0.519163763066202
1608049682,0.8066202090592335
1608049982,0.13489991296779807
1608050282,0.41986062717770034
1608050582,0.6977351916376306
1608050882,0.2587108013937282
1608051182,0.5382608695652173
1608051482,0.8170731707317073
1608051782,0.14347826086956522
1608052082,0.4252173913043478
1608052382,0.7116724738675958
1608052682,0.2619669277632724
1608052982,0.5509138381201044
1608053282,0.8439407149084568
1608053582,0.18831734960767219
1608053882,0.4803836094158675
1608054182,0.7663469921534438
1608054482,0.2530541012216405
1608054782,0.5340314136125655
1608055082,0.8254799301919721
1608055382,0.16477768090671316
1608055682,0.44415357766143104
1608055982,0.7242582897033158
1608056282,0.2591623036649215
1608056582,0.5458515283842795
1608056882,0.8349344978165939
1608057182,0.17102966841186737
1608057482,0.45858761987794244
1608057782,0.7390924956369983
1608058082,0.2528334786399303
1608058382,0.5406113537117904
1608058682,0.8350785340314136
1608058982,0.1633187772925764
1608059282,0.44502617801047123
1608059582,0.7292576419213974
1608059882,0.22338568935427575
1608060182,0.3760907504363002
1608060482,0.6684118673647469
1608060782,0.012205754141238012
1608061082,0.30715532286212915
1608061382,0.6047120418848168
1608061682,0.22969432314410482
1608061982,0.3921397379912664
1608062282,0.6908296943231441
1608062445,0.41572052401746723
1608062445,0.4200873362445415
