t,value
1608916471,1611948
1608916771,1621124
1608917071,1623168
1608917371,1625208
1608917671,1625983
1608917971,1626350
1608918271,1626504
1608918571,1626709
1608918871,1626844
1608919171,1626911
1608919471,1627048
1608919771,1627109
1608920071,1627183
1608920371,1627264
1608920671,1627388
1608920971,1627443
1608921271,1627489
1608921571,1627566
1608921871,1627613
1608922171,1627671
1608922471,1627736
1608922771,1627748
1608923071,1627807
1608923371,1627879
1608923671,1627937
1608923971,1627984
1608924271,1628035
1608924571,1628152
1608924871,1628187
1608925171,1628230
1608925471,1628262
1608925771,1628287
1608926071,1628304
1608926371,1628353
1608926671,1628454
1608926971,1628486
1608927271,1628540
1608927571,1628594
1608927871,1628619
1608928171,1628699
1608928471,1628743
1608928771,1628758
1608929071,1628806
1608929371,1628855
1608929671,1628886
1608929971,1628976
1608930271,1629022
1608930571,1629076
1608930871,1629137
1608931171,1629170
1608931471,1629200
1608931771,1629244
1608932071,1629290
1608932371,1629309
1608932671,1629358
1608932971,1629381
1608933271,1629410
1608933571,1629455
1608933871,1629470
1608934171,1629505
1608934471,1629546
1608934771,1629564
1608935071,1629608
1608935371,1629693
1608935671,1629739
1608935971,1629768
1608936271,1629812
1608936571,1629866
1608936871,1629880
1608937171,1629962
1608937471,1629974
1608937771,1629994
1608938071,1630073
1608938371,1630100
1608938671,1630143
1608938971,1630244
1608939271,1630284
1608939571,1630322
1608939871,1630355
1608940171,1630390
1608940471,1630444
1608940771,1630503
1608941071,1630557
1608941371,1630567
1608941671,1630629
1608941971,1630685
1608942271,1630740
1608942571,1630825
1608942871,1630874
1608943171,1630911
1608943471,1630933
1608943771,1630977
1608944071,1631002
1608944371,1631060
1608944671,1631088
1608944971,1631103
1608945271,1631142
1608945571,1631188
1608945871,1631199
1608946171,1631247
1608946471,1631275
1608946771,1631322
1608947071,1631384
1608947371,1631398
1608947671,1631433
1608947971,1631534
1608948271,1631559
1608948571,1631576
1608948871,1631593
1608949171,1631629
1608949471,1631642
1608949771,1631731
1608950071,1631767
1608950371,1631793
1608950671,1631803
1608950971,1631841
1608951271,1631853
1608951571,1631895
1608951871,1631925
1608952171,1631960
1608952471,1632014
1608952771,1632081
1608953071,1632102
1608953371,1632180
1608953671,1632241
1608953971,1632283
1608954271,1632297
1608954571,1632334
1608954871,1632351
1608955171,1632461
1608955471,1632528
1608955771,1632580
1608956071,1632628
1608956371,1632670
1608956671,1632721
1608956971,1632793
1608957271,1632829
1608957571,1632873
1608957871,1632897
1608958171,1632949
1608958471,1632963
1608958771,1632996
1608959071,1633030
1608959371,1633053
1608959671,1633095
1608959971,1633133
1608960271,1633192
1608960571,1633294
1608960871,1633339
1608961171,1633400
1608961471,1633449
1608961771,1633509
1608962071,1633564
1608962371,1633662
1608962671,1633700
1608962971,1633747
1608963271,1633768
1608963571,1633823
1608963871,1633838
1608964171,1633890
1608964471,1633923
1608964771,1633967
1608965071,1634034
1608965371,1634094
1608965671,1634133
1608965971,1634216
1608966271,1634238
1608966571,1634279
1608966871,1634313
1608967171,1634361
1608967471,1634410
1608967771,1634521
1608967813,1634521
1608967813,1634521
