t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1609331656,19,3.999714,0.513153,0.007162,0.415595,0.534377,0.534377,0.832824,0.966776,3.999714,3.999714,0.063314,0.033701,1.130830,2.165395,calls/second,milliseconds
1609331956,37,3.999714,0.230351,0.007162,0.190407,0.173725,0.346968,0.535893,0.877844,0.877844,0.877844,0.061658,0.109826,0.462688,1.569875,calls/second,milliseconds
1609332256,72,3.999714,0.424121,0.007162,0.301190,0.505044,0.535727,0.961396,1.014544,1.117342,1.117342,0.079986,0.020689,0.222577,1.154506,calls/second,milliseconds
1609332556,77,3.999714,0.623195,0.007162,0.166575,0.515795,0.691831,0.892798,0.892798,0.892798,0.961396,0.064162,0.012009,0.091804,0.831872,calls/second,milliseconds
1609332856,82,3.999714,0.531739,0.007162,0.102732,0.471485,0.621825,0.621825,0.919052,0.919052,0.919052,0.054663,0.011950,0.043695,0.600695,calls/second,milliseconds
1609333156,87,3.999714,0.619989,0.007162,0.129927,0.725393,0.725393,0.725393,0.725393,0.725393,0.725393,0.048331,0.011950,0.025996,0.435049,calls/second,milliseconds
1609333456,98,3.999714,0.382267,0.003443,0.139199,0.436570,0.436570,0.437175,0.437175,0.437175,0.725393,0.046665,0.012864,0.027307,0.321234,calls/second,milliseconds
1609333756,103,3.999714,0.570931,0.003443,0.139768,0.482205,0.584704,0.810716,0.810716,0.810716,0.810716,0.042915,0.011956,0.019967,0.234807,calls/second,milliseconds
1609334056,108,3.999714,0.465717,0.003443,0.050694,0.436236,0.468362,0.572244,0.572244,0.643767,0.810716,0.039999,0.011950,0.017268,0.172879,calls/second,milliseconds
1609334068,113,3.999714,0.296191,0.003443,0.268549,0.143891,0.436236,0.803006,0.803006,0.803006,0.803006,0.041652,0.010115,0.016701,0.170969,calls/second,milliseconds
1609334068,113,3.999714,0.296191,0.003443,0.268549,0.143891,0.436236,0.803006,0.803006,0.803006,0.803006,0.041652,0.010115,0.016701,0.170969,calls/second,milliseconds
