t,count
1608452137,66
1608452437,71
1608452737,76
1608453037,81
1608453337,86
1608453637,91
1608453937,102
1608454237,107
1608454537,112
1608454837,117
1608455137,122
1608455437,127
1608455737,132
1608456037,137
1608456337,142
1608456637,147
1608456937,152
1608457237,157
1608457537,162
1608457837,167
1608458137,172
1608458437,177
1608458737,182
1608459037,187
1608459337,192
1608459637,197
1608459937,202
1608460237,207
1608460537,212
1608460837,217
1608461137,222
1608461437,227
1608461737,232
1608462037,237
1608462337,242
1608462637,247
1608462937,252
1608463237,257
1608463537,262
1608463837,267
1608464137,272
1608464437,277
1608464737,282
1608465037,287
1608465337,292
1608465637,297
1608465937,302
1608466237,307
1608466537,312
1608466837,317
1608467137,322
1608467437,327
1608467737,332
1608468037,337
1608468174,340
1608468174,340
