t,count
1609802914,32
1609803214,70
1609803514,75
1609803814,80
1609804114,85
1609804414,90
1609804714,102
1609805014,107
1609805314,112
1609805614,117
1609805914,122
1609806214,127
1609806514,132
1609806814,137
1609807114,142
1609807414,147
1609807714,152
1609808014,157
1609808314,162
1609808614,167
1609808914,172
1609809214,177
1609809514,182
1609809814,187
1609810114,192
1609810414,197
1609810714,202
1609811014,207
1609811314,212
1609811614,217
1609811914,222
1609812214,227
1609812514,232
1609812814,237
1609813114,242
1609813414,247
1609813714,252
1609814014,257
1609814314,262
1609814614,267
1609814914,272
1609815214,277
1609815514,282
1609815814,287
1609816114,292
1609816414,297
1609816714,302
1609817014,307
1609817314,312
1609817614,317
1609817914,322
1609818214,327
1609818514,332
1609818814,337
1609819114,342
1609819414,347
1609819714,352
1609820014,357
1609820314,362
1609820614,367
1609820914,372
1609821214,377
1609821514,382
1609821814,387
1609822114,392
1609822414,397
1609822714,402
1609823014,407
1609823314,412
1609823614,417
1609823914,422
1609824214,427
1609824514,432
1609824814,437
1609825114,442
1609825414,447
1609825714,452
1609826014,457
1609826314,462
1609826614,467
1609826914,472
1609827214,477
1609827514,482
1609827814,487
1609828114,492
1609828414,497
1609828714,502
1609829014,507
1609829314,512
1609829614,517
1609829914,522
1609830214,527
1609830514,532
1609830814,537
1609831114,542
1609831414,547
1609831714,552
1609832014,557
1609832314,562
1609832614,567
1609832914,572
1609833214,577
1609833514,582
1609833814,587
1609834114,592
1609834414,597
1609834714,602
1609835014,607
1609835314,612
1609835345,614
1609835345,614
