t,count
1611737887,19
1611738187,67
1611738487,72
1611738787,77
1611739087,85
1611739387,90
1611739687,95
1611739987,100
1611740287,105
1611740587,110
1611740887,115
1611741187,120
1611741487,125
1611741787,130
1611742087,135
1611742387,140
1611742687,145
1611742987,150
1611743287,155
1611743587,160
1611743887,165
1611744187,170
1611744487,175
1611744787,180
1611745087,185
1611745387,190
1611745687,195
1611745987,200
1611746287,205
1611746587,210
1611746887,215
1611747187,220
1611747487,225
1611747787,230
1611748087,235
1611748387,240
1611748687,245
1611748987,250
1611749287,255
1611749587,260
1611749887,265
1611750187,270
1611750487,275
1611750787,280
1611751087,285
1611751387,290
1611751687,295
1611751987,300
1611752287,305
1611752587,310
1611752887,315
1611753187,320
1611753487,325
1611753787,330
1611754087,335
1611754387,340
1611754687,345
1611754987,350
1611755287,355
1611755587,360
1611755887,365
1611756187,370
1611756487,375
1611756787,380
1611757087,385
1611757387,390
1611757687,395
1611757987,400
1611758287,405
1611758587,410
1611758887,415
1611759187,420
1611759487,425
1611759787,430
1611760087,435
1611760387,440
1611760687,445
1611760987,450
1611761287,455
1611761587,460
1611761887,465
1611762187,470
1611762487,475
1611762787,480
1611763087,485
1611763387,490
1611763687,495
1611763987,500
1611764287,505
1611764587,510
1611764887,515
1611765187,520
1611765487,525
1611765787,530
1611766087,535
1611766387,540
1611766687,545
1611766987,550
1611767287,555
1611767587,560
1611767887,565
1611768187,570
1611768487,575
1611768787,580
1611769087,585
1611769387,590
1611769687,595
1611769987,600
1611770287,605
1611770587,610
1611770618,611
1611770618,611
