t,count
1608063822,19
1608064122,68
1608064422,76
1608064722,81
1608065022,86
1608065322,91
1608065622,102
1608065922,107
1608066222,112
1608066522,117
1608066822,122
1608067122,127
1608067422,132
1608067722,137
1608068022,142
1608068322,147
1608068622,152
1608068922,157
1608069222,162
1608069522,167
1608069822,172
1608070122,177
1608070422,182
1608070722,187
1608071022,192
1608071322,197
1608071622,202
1608071922,207
1608072222,212
1608072522,217
1608072822,222
1608073122,227
1608073422,232
1608073722,237
1608074022,242
1608074322,247
1608074622,252
1608074922,257
1608075222,262
1608075522,267
1608075822,272
1608076122,277
1608076422,282
1608076722,287
1608077022,292
1608077322,297
1608077622,302
1608077922,307
1608078222,312
1608078522,317
1608078822,322
1608079122,327
1608079422,332
1608079722,337
1608080022,342
1608080322,347
1608080622,352
1608080922,357
1608081222,362
1608081522,367
1608081822,372
1608082122,377
1608082422,382
1608082722,387
1608083022,392
1608083322,397
1608083622,402
1608083922,407
1608084222,412
1608084522,417
1608084822,422
1608085122,427
1608085422,432
1608085722,437
1608086022,442
1608086322,447
1608086622,452
1608086922,457
1608087222,462
1608087522,467
1608087822,472
1608088122,477
1608088422,482
1608088722,487
1608089022,492
1608089322,497
1608089622,502
1608089922,507
1608090222,512
1608090522,517
1608090822,522
1608091122,527
1608091422,532
1608091722,537
1608092022,542
1608092322,547
1608092622,552
1608092922,557
1608093222,562
1608093522,567
1608093822,572
1608094122,577
1608094422,582
1608094722,587
1608095022,592
1608095322,597
1608095622,602
1608095922,607
1608096222,612
1608096522,617
1608096822,622
1608097122,627
1608097422,632
1608097722,637
1608098022,642
1608098322,647
1608098622,652
1608098922,657
1608099222,662
1608099522,667
1608099822,672
1608100122,677
1608100422,682
1608100722,687
1608101022,692
1608101322,697
1608101622,702
1608101922,707
1608102222,712
1608102522,717
1608102822,722
1608103122,727
1608103422,732
1608103722,737
1608104022,742
1608104322,747
1608104622,752
1608104922,757
1608105222,762
1608105522,767
1608105822,772
1608106122,777
1608106422,782
1608106722,787
1608107022,792
1608107322,797
1608107622,802
1608107922,807
1608108083,811
1608108083,811
