t,count
1617103411,19
1617103711,67
1617104011,72
1617104311,80
1617104611,85
1617104911,90
1617105211,95
1617105511,100
1617105811,105
1617106111,110
1617106411,115
1617106711,120
1617107011,125
1617107311,130
1617107611,135
1617107911,140
1617108211,145
1617108511,150
1617108811,155
1617109111,160
1617109411,165
1617109711,170
1617110011,175
1617110311,180
1617110611,185
1617110911,190
1617111211,195
1617111511,200
1617111811,205
1617112111,210
1617112411,215
1617112711,220
1617113011,225
1617113311,230
1617113611,235
1617113911,240
1617114211,245
1617114511,250
1617114811,255
1617115111,260
1617115411,265
1617115711,270
1617116011,275
1617116311,280
1617116611,285
1617116911,290
1617117211,295
1617117511,300
1617117811,305
1617118111,310
1617118411,315
1617118711,320
1617119011,325
1617119311,330
1617119611,335
1617119911,340
1617120211,345
1617120511,350
1617120811,355
1617121111,360
1617121411,365
1617121712,370
1617122011,375
1617122311,380
1617122611,385
1617122911,390
1617123211,395
1617123511,400
1617123811,405
1617124111,410
1617124411,415
1617124711,420
1617125011,425
1617125311,430
1617125611,435
1617125911,440
1617126211,445
1617126511,450
1617126811,455
1617127111,460
1617127411,465
1617127711,470
1617128011,475
1617128311,480
1617128611,485
1617128911,490
1617129211,495
1617129511,500
1617129811,505
1617130111,510
1617130411,515
1617130712,520
1617131011,525
1617131311,530
1617131611,535
1617131911,540
1617132211,545
1617132511,550
1617132811,555
1617133111,560
1617133411,565
1617133711,570
1617134011,575
1617134311,580
1617134611,585
1617134911,590
1617135211,595
1617135511,600
1617135811,605
1617136111,610
1617136411,615
1617136711,620
1617137011,625
1617137311,630
1617137611,635
1617137911,640
1617138211,645
1617138511,650
1617138811,655
1617139111,660
1617139411,665
1617139711,670
1617140011,675
1617140311,680
1617140611,685
1617140911,690
1617141211,695
1617141511,700
1617141811,705
1617142111,710
1617142411,715
1617142711,720
1617143011,725
1617143311,730
1617143611,735
1617143911,740
1617144211,745
1617144511,750
1617144811,755
1617145111,760
1617145411,765
1617145711,770
1617146011,775
1617146311,780
1617146611,785
1617146911,790
1617147211,795
1617147511,800
1617147811,805
1617148111,810
1617148411,815
1617148711,820
1617149011,825
1617149311,830
1617149611,835
1617149911,840
1617150211,845
1617150511,850
1617150811,855
1617151111,860
1617151411,865
1617151711,870
1617152012,875
1617152311,880
1617152611,885
1617152911,890
1617153211,895
1617153511,900
1617153811,905
1617154111,910
1617154411,915
1617154711,920
1617155011,925
1617155311,930
1617155611,935
1617155911,940
1617156211,945
1617156511,950
1617156811,955
1617157111,960
1617157411,965
1617157711,970
1617158011,975
1617158311,980
1617158611,985
1617158911,990
1617159211,995
1617159511,1000
1617159811,1005
1617160111,1010
1617160411,1015
1617160711,1020
1617161011,1025
1617161311,1030
1617161611,1035
1617161911,1040
1617162211,1045
1617162511,1050
1617162811,1055
1617163111,1060
1617163411,1065
1617163711,1070
1617164011,1075
1617164311,1080
1617164611,1085
1617164911,1090
1617165211,1095
1617165511,1100
1617165811,1105
1617166111,1110
1617166411,1115
1617166711,1120
1617167011,1125
1617167311,1130
1617167611,1135
1617167911,1140
1617168211,1145
1617168511,1150
1617168811,1155
1617169111,1160
1617169411,1165
1617169711,1170
1617170011,1175
1617170311,1180
1617170611,1185
1617170911,1190
1617171211,1195
1617171511,1200
1617171811,1205
1617172111,1210
1617172411,1215
1617172711,1220
1617173011,1225
1617173311,1230
1617173611,1235
1617173911,1240
1617174211,1245
1617174511,1250
1617174811,1255
1617175111,1260
1617175411,1265
1617175711,1270
1617176011,1275
1617176311,1280
1617176611,1285
1617176911,1290
1617177211,1295
1617177511,1300
1617177811,1305
1617178111,1310
1617178411,1315
1617178711,1320
1617179011,1325
1617179311,1330
1617179611,1335
1617179911,1340
1617180211,1345
1617180511,1350
1617180811,1355
1617181111,1360
1617181411,1365
1617181711,1370
1617182011,1375
1617182311,1380
1617182611,1385
1617182911,1390
1617183211,1395
1617183512,1400
1617183811,1405
1617184111,1410
1617184411,1415
1617184711,1420
1617185011,1425
1617185311,1430
1617185611,1435
1617185911,1440
1617186211,1445
1617186511,1450
1617186811,1455
1617187111,1460
1617187411,1465
1617187711,1470
1617188011,1475
1617188311,1480
1617188611,1485
1617188911,1490
1617189211,1495
1617189511,1500
1617189811,1505
1617190111,1510
1617190411,1515
1617190711,1520
1617191011,1525
1617191312,1530
1617191611,1535
1617191911,1540
1617192211,1545
1617192511,1550
1617192811,1555
1617193111,1560
1617193411,1565
1617193711,1570
1617194011,1575
1617194311,1580
1617194611,1585
1617194911,1590
1617195211,1595
1617195511,1600
1617195811,1605
1617196111,1610
1617196233,1613
1617196233,1613
