t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1608320753,17,19.959767,1.102854,0.000810,2.084269,0.123852,0.499155,5.347240,5.347240,5.347240,19.959767,0.056664,0.148100,0.411168,0.733523,calls/second,milliseconds
1608321053,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.046666,0.005805,0.166675,0.534708,calls/second,milliseconds
1608321353,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.031111,0.000039,0.061316,0.383135,calls/second,milliseconds
1608321653,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.023333,0.000000,0.022557,0.274528,calls/second,milliseconds
1608321953,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.018667,0.000000,0.008298,0.196708,calls/second,milliseconds
1608322253,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.015555,0.000000,0.003053,0.140947,calls/second,milliseconds
1608322553,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.013333,0.000000,0.001123,0.100993,calls/second,milliseconds
1608322853,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.011667,0.000000,0.000413,0.072365,calls/second,milliseconds
1608323153,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.010370,0.000000,0.000152,0.051852,calls/second,milliseconds
1608323453,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.009333,0.000000,0.000056,0.037153,calls/second,milliseconds
1608323753,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.008485,0.000000,0.000021,0.026622,calls/second,milliseconds
1608324053,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.007778,0.000000,0.000008,0.019075,calls/second,milliseconds
1608324353,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.007179,0.000000,0.000003,0.013668,calls/second,milliseconds
1608324653,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.006667,0.000000,0.000001,0.009794,calls/second,milliseconds
1608324953,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.006222,0.000000,0.000000,0.007017,calls/second,milliseconds
1608325253,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.005833,0.000000,0.000000,0.005028,calls/second,milliseconds
1608325553,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.005490,0.000000,0.000000,0.003603,calls/second,milliseconds
1608325853,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.005185,0.000000,0.000000,0.002582,calls/second,milliseconds
1608326153,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.004912,0.000000,0.000000,0.001850,calls/second,milliseconds
1608326453,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.004667,0.000000,0.000000,0.001325,calls/second,milliseconds
1608326753,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.004444,0.000000,0.000000,0.000950,calls/second,milliseconds
1608327053,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.004242,0.000000,0.000000,0.000680,calls/second,milliseconds
1608327353,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.004058,0.000000,0.000000,0.000488,calls/second,milliseconds
1608327653,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003889,0.000000,0.000000,0.000349,calls/second,milliseconds
1608327953,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003733,0.000000,0.000000,0.000250,calls/second,milliseconds
1608328253,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003590,0.000000,0.000000,0.000179,calls/second,milliseconds
1608328553,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003457,0.000000,0.000000,0.000129,calls/second,milliseconds
1608328853,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003333,0.000000,0.000000,0.000092,calls/second,milliseconds
1608329153,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003218,0.000000,0.000000,0.000066,calls/second,milliseconds
1608329453,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003111,0.000000,0.000000,0.000047,calls/second,milliseconds
1608329753,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.003011,0.000000,0.000000,0.000034,calls/second,milliseconds
1608330053,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.002917,0.000000,0.000000,0.000024,calls/second,milliseconds
1608330353,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.002828,0.000000,0.000000,0.000017,calls/second,milliseconds
1608330653,28,19.959767,0.964637,0.000810,1.288495,0.955878,0.955878,4.545344,5.252588,5.347240,5.347240,0.002745,0.000000,0.000000,0.000012,calls/second,milliseconds
