t,count
1614493973,46
1614494273,67
1614494573,75
1614494873,80
1614495173,85
1614495473,90
1614495773,95
1614496073,100
1614496373,105
1614496673,110
1614496973,115
1614497273,120
1614497573,125
1614497873,130
1614498173,135
1614498473,140
1614498773,145
1614499073,150
1614499373,155
1614499673,160
1614499973,165
1614500273,170
1614500573,175
1614500873,180
1614501173,185
1614501473,190
1614501773,195
1614502073,200
1614502373,205
1614502673,210
1614502973,215
1614503273,220
1614503573,225
1614503873,230
1614504173,235
1614504473,240
1614504773,245
1614505073,250
1614505373,255
1614505673,260
1614505973,265
1614506273,270
1614506573,275
1614506873,280
1614507173,285
1614507473,290
1614507773,295
1614508073,300
1614508373,305
1614508673,310
1614508973,315
1614509273,320
1614509573,325
1614509873,330
1614510173,335
1614510473,340
1614510773,345
1614511073,350
1614511373,355
1614511673,360
1614511973,365
1614512273,370
1614512573,375
1614512873,380
1614513173,385
1614513473,390
1614513773,395
1614514073,400
1614514373,405
1614514673,410
1614514973,415
1614515273,420
1614515573,425
1614515873,430
1614516173,435
1614516473,440
1614516773,445
1614517073,450
1614517373,455
1614517673,460
1614517973,465
1614518273,470
1614518573,475
1614518873,480
1614519173,485
1614519473,490
1614519773,495
1614520073,500
1614520373,505
1614520574,510
1614520574,510
