t,count
1614139262,32
1614139562,67
1614139862,75
1614140162,80
1614140462,85
1614140762,90
1614141062,95
1614141362,100
1614141662,105
1614141962,110
1614142262,115
1614142562,120
1614142862,125
1614143162,130
1614143462,135
1614143762,140
1614144062,145
1614144362,150
1614144662,155
1614144962,160
1614145262,165
1614145562,170
1614145862,175
1614146162,180
1614146462,185
1614146762,190
1614147062,195
1614147362,200
1614147662,205
1614147962,210
1614148262,215
1614148562,220
1614148862,225
1614149162,230
1614149462,235
1614149762,240
1614150062,245
1614150362,250
1614150662,255
1614150962,260
1614151262,265
1614151562,270
1614151862,275
1614152162,280
1614152462,285
1614152762,290
1614153062,295
1614153362,300
1614153662,305
1614153962,310
1614154099,313
1614154099,313
