t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1610014210,19,2.981703,0.173809,0.004277,0.316078,0.155006,0.155006,0.474229,1.122841,1.417565,2.981703,0.063337,0.043221,1.150599,2.177567,calls/second,milliseconds
1610014510,68,5.308054,0.518242,0.003650,0.998558,0.206293,0.378341,2.632005,5.308054,5.308054,5.308054,0.113337,0.335055,0.553746,1.610643,calls/second,milliseconds
1610014810,76,5.308054,0.216486,0.003650,0.436403,0.097237,0.102940,0.695478,1.165338,2.582359,5.308054,0.084446,0.023053,0.219440,1.161469,calls/second,milliseconds
1610015110,81,5.308054,0.114881,0.003650,0.054277,0.122348,0.122348,0.122348,0.122348,0.122348,0.651053,0.067501,0.019724,0.091693,0.837018,calls/second,milliseconds
1610015410,86,5.308054,0.100556,0.003650,0.022596,0.083296,0.123700,0.141390,0.141390,0.141390,0.141390,0.057334,0.019702,0.044697,0.604540,calls/second,milliseconds
1610015710,91,5.308054,0.102969,0.003650,0.014511,0.092683,0.119360,0.128784,0.128784,0.128784,0.141390,0.050556,0.019702,0.027409,0.437961,calls/second,milliseconds
1610016010,102,5.308054,0.080084,0.003271,0.024423,0.096980,0.096980,0.096980,0.102177,0.102177,0.128784,0.048572,0.020604,0.028848,0.323473,calls/second,milliseconds
1610016310,107,5.308054,0.165403,0.003271,0.212476,0.124539,0.124539,0.448143,0.448143,1.609817,1.609817,0.044584,0.019708,0.021578,0.236568,calls/second,milliseconds
1610016610,112,5.308054,1.089796,0.003271,0.591196,1.018642,1.018642,1.952210,1.952210,1.952210,1.952210,0.041482,0.019702,0.018904,0.174298,calls/second,milliseconds
1610016910,117,5.308054,0.142494,0.003271,0.267233,0.077046,0.106163,0.106163,1.305404,1.305404,1.952210,0.039000,0.019702,0.017920,0.129680,calls/second,milliseconds
1610017210,122,5.308054,0.558555,0.003271,0.318024,0.816221,0.816221,0.816221,0.816221,0.816221,0.816221,0.036970,0.019702,0.017558,0.097709,calls/second,milliseconds
