t,count
1618781802,65
1618782102,70
1618782402,75
1618782702,80
1618783002,85
1618783302,90
1618783602,95
1618783902,100
1618784202,105
1618784502,110
1618784802,115
1618785102,120
1618785402,125
1618785702,130
1618786002,135
1618786302,140
1618786602,145
1618786902,150
1618787202,155
1618787502,160
1618787802,165
1618788102,170
1618788402,175
1618788702,180
1618789002,185
1618789302,190
1618789602,195
1618789902,200
1618790202,205
1618790502,210
1618790802,215
1618791102,220
1618791402,225
1618791702,230
1618792002,235
1618792302,240
1618792602,245
1618792902,250
1618793202,255
1618793502,260
1618793802,265
1618794102,270
1618794402,275
1618794702,280
1618795002,285
1618795302,290
1618795602,295
1618795902,300
1618796202,305
1618796502,310
1618796802,315
1618797102,320
1618797402,325
1618797702,330
1618798002,335
1618798082,337
1618798082,337
