t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1608603892,19,0.059005,0.016908,0.001418,0.005204,0.017835,0.017835,0.018768,0.018768,0.018768,0.059005,0.063330,0.044819,1.132063,2.165569,calls/second,milliseconds
1608604192,59,0.059005,0.007843,0.000518,0.007327,0.006420,0.009002,0.020797,0.034646,0.034646,0.034646,0.098299,0.340905,0.528524,1.593513,calls/second,milliseconds
1608604492,76,0.059005,0.031047,0.000518,0.019038,0.023220,0.051388,0.051388,0.051388,0.051388,0.051388,0.084443,0.028700,0.222758,1.156650,calls/second,milliseconds
1608604792,81,0.059005,0.041961,0.000518,0.009603,0.046677,0.046677,0.050706,0.050706,0.050706,0.051388,0.067499,0.023311,0.093285,0.833619,calls/second,milliseconds
1608605092,86,0.059005,0.022299,0.000518,0.006886,0.025643,0.025643,0.025643,0.025643,0.034395,0.050706,0.057333,0.023275,0.045655,0.602158,calls/second,milliseconds
1608605392,91,0.059005,0.015168,0.000518,0.012705,0.005947,0.026089,0.043549,0.043549,0.043549,0.043549,0.050555,0.023275,0.028133,0.436308,calls/second,milliseconds
1608605692,102,0.059005,0.025827,0.000518,0.008931,0.030877,0.030877,0.030877,0.036809,0.036809,0.043549,0.048571,0.024039,0.029230,0.322288,calls/second,milliseconds
1608605992,107,0.059005,0.027266,0.000518,0.004763,0.030971,0.030971,0.030971,0.030971,0.031113,0.031113,0.044583,0.023280,0.022090,0.235773,calls/second,milliseconds
1608606292,112,0.059005,0.008660,0.000518,0.005604,0.006155,0.007722,0.022670,0.023922,0.023922,0.030971,0.041481,0.023275,0.019464,0.173782,calls/second,milliseconds
1608606592,117,0.059005,0.026830,0.000518,0.005513,0.030651,0.030651,0.030651,0.030651,0.030651,0.030651,0.039000,0.023275,0.018497,0.129363,calls/second,milliseconds
1608606892,122,0.059005,0.012473,0.000518,0.011698,0.005037,0.027247,0.027247,0.045132,0.045132,0.045132,0.036970,0.023275,0.018142,0.097536,calls/second,milliseconds
1608607192,127,0.059005,0.024472,0.000518,0.002478,0.023889,0.026772,0.026814,0.026814,0.030529,0.030529,0.035278,0.023275,0.018011,0.074731,calls/second,milliseconds
1608607492,132,2.462555,0.060923,0.000518,0.308401,0.015897,0.029200,0.032641,0.032641,2.462555,2.462555,0.033846,0.023275,0.017963,0.058390,calls/second,milliseconds
