t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1610014210,19,2.977346,0.144696,0.001020,0.318169,0.105886,0.105886,0.470796,1.104724,1.413264,2.977346,0.063337,0.043221,1.150599,2.177567,calls/second,milliseconds
1610014510,68,5.294141,0.509750,0.000799,0.997599,0.201266,0.372527,2.625108,5.294141,5.294141,5.294141,0.113337,0.335055,0.553746,1.610643,calls/second,milliseconds
1610014810,76,5.294141,0.175039,0.000799,0.436424,0.056100,0.067677,0.685096,1.162631,2.574119,5.294141,0.084446,0.023053,0.219440,1.161469,calls/second,milliseconds
1610015110,81,5.294141,0.059733,0.000799,0.053607,0.059188,0.059188,0.062400,0.062400,0.077390,0.647636,0.067501,0.019724,0.091693,0.837018,calls/second,milliseconds
1610015410,86,5.294141,0.052257,0.000799,0.006644,0.051430,0.051430,0.061887,0.061887,0.061887,0.062400,0.057334,0.019702,0.044697,0.604540,calls/second,milliseconds
1610015710,91,5.294141,0.052134,0.000799,0.005809,0.047731,0.057650,0.060793,0.060793,0.060793,0.061887,0.050556,0.019702,0.027409,0.437961,calls/second,milliseconds
1610016010,102,5.294141,0.047132,0.000799,0.013540,0.054353,0.054353,0.054353,0.055630,0.055630,0.060793,0.048572,0.020604,0.028848,0.323473,calls/second,milliseconds
1610016310,107,5.294141,0.090813,0.000799,0.094008,0.062130,0.062130,0.375500,0.375500,0.375500,0.375500,0.044584,0.019708,0.021578,0.236568,calls/second,milliseconds
1610016610,112,5.294141,0.208767,0.000799,0.122804,0.309816,0.309816,0.309816,0.309816,0.309816,0.375500,0.041482,0.019702,0.018904,0.174298,calls/second,milliseconds
1610016910,117,5.294141,0.052260,0.000799,0.021368,0.049139,0.054884,0.054884,0.066059,0.066059,0.309816,0.039000,0.019702,0.017920,0.129680,calls/second,milliseconds
1610017210,122,5.294141,0.047978,0.000799,0.015955,0.059039,0.059039,0.059039,0.059039,0.059039,0.059039,0.036970,0.019702,0.017558,0.097709,calls/second,milliseconds
1610017510,127,5.294141,0.172959,0.000799,0.123743,0.124929,0.124929,0.384699,0.384699,0.384699,0.384699,0.035278,0.019702,0.017425,0.074801,calls/second,milliseconds
1610017810,132,5.294141,0.060508,0.000799,0.020051,0.060414,0.060414,0.066716,0.099354,0.099354,0.384699,0.033846,0.019702,0.017376,0.058387,calls/second,milliseconds
1610018110,137,5.294141,0.065014,0.000799,0.037765,0.064450,0.064450,0.064450,0.064450,0.355289,0.355289,0.032619,0.019702,0.017358,0.046626,calls/second,milliseconds
1610018410,142,5.294141,0.083000,0.000799,0.047255,0.096557,0.096557,0.096557,0.096557,0.402396,0.402396,0.031556,0.019702,0.017351,0.038199,calls/second,milliseconds
1610018710,147,5.294141,0.038408,0.000799,0.012178,0.045000,0.045000,0.045000,0.065377,0.065377,0.096557,0.030625,0.019702,0.017348,0.032160,calls/second,milliseconds
1610019010,152,5.294141,0.054976,0.000799,0.011094,0.048616,0.067256,0.067256,0.086690,0.086690,0.086690,0.029804,0.019702,0.017348,0.027833,calls/second,milliseconds
1610019310,157,5.294141,0.058276,0.000799,0.007968,0.056083,0.060560,0.076774,0.076774,0.076774,0.076774,0.029074,0.019702,0.017347,0.024733,calls/second,milliseconds
1610019610,162,5.294141,0.023170,0.000799,0.026793,0.022077,0.022077,0.025260,0.060560,0.225609,0.225609,0.028421,0.019702,0.017347,0.022512,calls/second,milliseconds
1610019910,167,5.294141,0.018117,0.000799,0.006153,0.020877,0.020877,0.020877,0.020877,0.020877,0.025260,0.027833,0.019702,0.017347,0.020920,calls/second,milliseconds
1610020210,172,5.294141,0.012118,0.000799,0.003403,0.009599,0.015687,0.017534,0.019444,0.019444,0.020877,0.027302,0.019702,0.017347,0.019780,calls/second,milliseconds
1610020510,177,5.294141,0.010612,0.000799,0.005501,0.006694,0.017410,0.020756,0.024890,0.024890,0.024890,0.026818,0.019702,0.017347,0.018962,calls/second,milliseconds
1610020810,182,5.294141,0.013470,0.000799,0.003916,0.016358,0.016358,0.016358,0.016358,0.018592,0.018592,0.026377,0.019702,0.017347,0.018377,calls/second,milliseconds
1610021110,187,5.294141,0.017476,0.000799,0.007273,0.022323,0.022323,0.022323,0.022323,0.022323,0.022323,0.025972,0.019702,0.017347,0.017957,calls/second,milliseconds
