avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.992746487433262,842.6955815307642,1961720,3.1415571144964987,151.4366681110619,219205,3.2022434272288463,1055.6551947078594,1961714
