avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
4.130817549726711,862.3472492729157,1966886,3.074121423786357,150.42012083545563,219750,3.4465741431323904,1101.877759710031,1966880
