avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.2688242712992883,495.43221773656256,988858,2.690242671357369,169.6768599325395,217538,3.2662065448743496,673.5071089954387,988853
