avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.536530681611429,449.37359933562226,980864,2.8269569295552075,155.37620296646176,219444,2.7757297978268856,540.9862326032134,980859
