avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.495737252884699,451.11978240865295,980864,2.7903568416988116,155.5484855150074,219366,2.715803850800798,539.9997918247507,980859
