avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
3.4875538030603948,449.76086611311007,983447,2.7748365168078206,153.29242993395573,215714,2.7132350472322577,538.9208232207234,983442
