avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
11.370781173271672,1205.9722020638883,2564596,8.050228361414938,773.3082017572218,1308040,11.027091351243373,994.1907403852615,1256556
