avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
10.297346856657194,732.2084751107441,1330158,6.787798892450306,471.12269499888123,1330158,13.380608867319761,967.7383177226659,989800
