avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
11.40493858276839,1269.5817271571138,2700003,8.357075890409375,808.6959784560628,1425284,10.081928329205173,1106.0688339014464,1968113
