avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
12.550873582560639,782.8589880685754,1403392,8.400622383898911,493.66149446714775,1403392,15.713183903910602,1027.4909813588386,875690
