avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
12.170418938066742,1349.55924290446,2313504,8.513920535714957,898.6849723431028,1392637,10.88074930377801,1108.1482872940066,1968153
