avg_degree,std_degree,max_degree,avg_indegree,std_indegree,max_indegree,avg_outdegree,std_outdegree,max_outdegree
10.594820471028026,719.8834790009618,1369807,6.991198944865894,503.98508523863893,1369807,12.74758820672869,875.4181630283318,903450
