t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1610084932,19,0.104346,0.006861,0.000250,0.008612,0.006394,0.006567,0.008054,0.008054,0.008054,0.104346,0.063327,0.042992,1.131899,2.165546,calls/second,milliseconds
1610085232,68,0.104346,0.007672,0.000218,0.010137,0.003368,0.008160,0.024122,0.046706,0.046706,0.046706,0.113329,0.228204,0.537947,1.600881,calls/second,milliseconds
1610085532,76,0.104346,0.009992,0.000218,0.004772,0.011213,0.011213,0.017890,0.017890,0.022233,0.046706,0.084442,0.023551,0.213359,1.154416,calls/second,milliseconds
1610085832,81,0.104346,0.008942,0.000218,0.004864,0.012493,0.012493,0.012493,0.012493,0.012493,0.017890,0.067499,0.021428,0.089640,0.831991,calls/second,milliseconds
1610086132,86,0.104346,0.006519,0.000218,0.002951,0.005184,0.005400,0.013497,0.013497,0.015070,0.015070,0.057332,0.021414,0.044127,0.600964,calls/second,milliseconds
1610086432,91,0.104346,0.004158,0.000218,0.000707,0.004123,0.004123,0.004123,0.005400,0.008623,0.012820,0.050555,0.021414,0.027383,0.435426,calls/second,milliseconds
1610086732,102,0.104346,0.010468,0.000218,0.003352,0.011750,0.012310,0.012310,0.012887,0.012887,0.012887,0.048571,0.022178,0.028767,0.321630,calls/second,milliseconds
1610087032,107,0.104346,0.006015,0.000218,0.002477,0.004063,0.008996,0.008996,0.010188,0.010188,0.012310,0.044583,0.021419,0.021733,0.235274,calls/second,milliseconds
1610087332,112,0.104346,0.007463,0.000218,0.001859,0.006646,0.009597,0.009597,0.013146,0.013146,0.013146,0.041481,0.021414,0.019145,0.173398,calls/second,milliseconds
1610087632,117,0.104346,0.012796,0.000218,0.000988,0.012946,0.013083,0.013487,0.013487,0.013487,0.013487,0.039000,0.021414,0.018193,0.129061,calls/second,milliseconds
