t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1611567233,19,4.108199,0.231781,0.005760,0.351674,0.249496,0.249496,0.249496,1.032781,1.061887,4.108199,0.063337,0.048714,1.151089,2.177633,calls/second,milliseconds
1611567533,67,4.108199,0.332169,0.003254,0.378028,0.142154,0.557471,1.148644,1.482428,1.482428,1.777447,0.111669,0.140227,0.531127,1.606949,calls/second,milliseconds
1611567833,72,4.108199,0.059524,0.003254,0.119322,0.043660,0.043660,0.043660,0.448953,0.691393,1.482428,0.080002,0.026072,0.206918,1.156299,calls/second,milliseconds
1611568133,77,4.108199,0.026816,0.003254,0.014084,0.024200,0.025952,0.038166,0.038166,0.038166,0.043660,0.064168,0.025303,0.087649,0.833395,calls/second,milliseconds
1611568433,82,4.108199,0.033740,0.003254,0.005210,0.036532,0.036532,0.036532,0.036532,0.053923,0.053923,0.054667,0.025298,0.043772,0.602024,calls/second,milliseconds
1611568733,90,4.108199,0.080550,0.003254,0.297236,0.033533,0.034620,0.037531,1.846364,2.211510,2.211510,0.050000,0.025927,0.031799,0.438729,calls/second,milliseconds
1611569033,95,4.108199,0.068665,0.003254,0.047929,0.071020,0.071020,0.071020,0.230943,0.230943,0.230943,0.045238,0.025302,0.023226,0.319233,calls/second,milliseconds
1611569333,100,4.108199,0.076963,0.003254,0.006560,0.080304,0.080304,0.080304,0.080304,0.080304,0.080304,0.041667,0.025298,0.020072,0.233611,calls/second,milliseconds
1611569633,105,4.108199,0.041883,0.003254,0.004250,0.042444,0.042444,0.042444,0.042444,0.069820,0.080304,0.038889,0.025298,0.018912,0.172260,calls/second,milliseconds
1611569933,110,4.108199,0.126945,0.003254,0.100155,0.081333,0.081333,0.302033,0.302033,0.302033,0.302033,0.036667,0.025298,0.018485,0.128300,calls/second,milliseconds
1611570233,115,4.108199,0.050065,0.003254,0.027578,0.029951,0.081333,0.084547,0.084547,0.084547,0.302033,0.034849,0.025298,0.018328,0.096801,calls/second,milliseconds
