t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1607852932,19,0.123420,0.008916,0.000190,0.013015,0.008570,0.008570,0.012760,0.029540,0.123420,0.123420,0.063327,0.019244,0.322193,0.589173,calls/second,milliseconds
1607853232,68,0.123420,0.005217,0.000150,0.006530,0.003090,0.007054,0.010654,0.018690,0.050266,0.050266,0.113330,0.035634,0.200841,0.465388,calls/second,milliseconds
1607853532,73,0.123420,0.007556,0.000150,0.005757,0.009933,0.009933,0.009933,0.009933,0.041684,0.041684,0.081108,0.012109,0.083807,0.338098,calls/second,milliseconds
1607853832,78,0.123420,0.004887,0.000150,0.005064,0.001696,0.007533,0.013514,0.013514,0.013514,0.013514,0.064999,0.011951,0.040753,0.246890,calls/second,milliseconds
1607854132,83,0.123420,0.004401,0.000150,0.004939,0.001770,0.011014,0.011014,0.011014,0.026968,0.026968,0.055333,0.011950,0.024914,0.181537,calls/second,milliseconds
1607854432,88,0.123420,0.007340,0.000150,0.003316,0.009602,0.009602,0.009602,0.009602,0.015107,0.015107,0.048888,0.011950,0.019087,0.134710,calls/second,milliseconds
1607854732,98,0.123420,0.011658,0.000150,0.008181,0.008427,0.009814,0.026242,0.026242,0.026242,0.026242,0.046666,0.012641,0.023336,0.105193,calls/second,milliseconds
1607855032,103,0.123420,0.011393,0.000150,0.006761,0.013510,0.013510,0.024200,0.024200,0.024200,0.026242,0.042916,0.011954,0.018507,0.080007,calls/second,milliseconds
1607855156,109,0.123420,0.006807,0.000150,0.004180,0.005606,0.010150,0.011683,0.011683,0.013510,0.024200,0.043173,0.011950,0.017580,0.072060,calls/second,milliseconds
1607855156,109,0.123420,0.006807,0.000150,0.004180,0.005606,0.010150,0.011683,0.011683,0.013510,0.024200,0.043172,0.011950,0.017580,0.072060,calls/second,milliseconds
