t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1607848301,19,2.276226,0.054843,0.001171,0.241183,0.008173,0.008173,0.264539,0.854490,0.886017,2.276226,0.063336,0.033156,0.329105,0.592681,calls/second,milliseconds
1607848601,68,3.179644,0.248364,0.001171,0.432766,0.039006,0.380684,1.000779,1.276734,1.979640,3.179644,0.113335,0.078058,0.217274,0.470199,calls/second,milliseconds
1607848901,73,3.179644,0.015815,0.001171,0.095327,0.008920,0.008920,0.008920,0.036250,0.341807,1.233918,0.081111,0.025653,0.091458,0.341783,calls/second,milliseconds
1607849201,78,3.179644,0.007970,0.001171,0.011073,0.011286,0.011286,0.011286,0.011286,0.011286,0.011286,0.065001,0.025300,0.045173,0.249768,calls/second,milliseconds
1607849501,83,3.179644,0.004200,0.001171,0.005524,0.001594,0.007734,0.007734,0.027311,0.027311,0.027311,0.055334,0.025298,0.028146,0.183837,calls/second,milliseconds
1607849801,88,3.179644,0.006765,0.001171,0.006518,0.008124,0.008124,0.008124,0.008124,0.051777,0.051777,0.048889,0.025298,0.021882,0.136595,calls/second,milliseconds
1607850101,98,3.179644,0.007034,0.000588,0.002698,0.008317,0.008317,0.008317,0.012210,0.012210,0.012210,0.046667,0.026049,0.026077,0.106804,calls/second,milliseconds
1607850401,103,3.179644,0.016332,0.000588,0.008834,0.023499,0.023499,0.023499,0.023499,0.023499,0.023499,0.042917,0.025303,0.021121,0.081398,calls/second,milliseconds
1607850670,111,3.179644,0.910882,0.000588,1.026448,0.242500,1.759527,2.495302,2.495302,2.495302,2.495302,0.041587,0.015344,0.017674,0.064191,calls/second,milliseconds
1607850670,111,3.179644,0.910882,0.000588,1.026448,0.242500,1.759527,2.495302,2.495302,2.495302,2.495302,0.041587,0.015344,0.017674,0.064191,calls/second,milliseconds
