t,count
1608481718,66
1608482018,71
1608482318,76
1608482618,81
1608482918,86
1608483218,91
1608483518,102
1608483818,107
1608484118,112
1608484418,117
1608484718,122
1608485018,127
1608485318,132
1608485618,137
1608485918,142
1608486218,147
1608486518,152
1608486818,157
1608487118,162
1608487418,167
1608487718,172
1608488018,177
1608488318,182
1608488618,187
1608488918,192
1608489218,197
1608489518,202
1608489818,207
1608490118,212
1608490418,217
1608490718,222
1608491018,227
1608491310,233
1608491310,233
