t,count
1611836213,21
1611836513,67
1611836813,72
1611837113,77
1611837413,85
1611837713,90
1611838013,95
1611838313,100
1611838613,105
1611838913,110
1611839213,115
1611839513,120
1611839813,125
1611840113,130
1611840413,135
1611840713,140
1611841013,145
1611841313,150
1611841613,155
1611841913,160
1611842213,165
1611842513,170
1611842813,175
1611843113,180
1611843413,185
1611843713,190
1611844013,195
1611844313,200
1611844613,205
1611844913,210
1611845213,215
1611845513,220
1611845813,225
1611846113,230
1611846413,235
1611846713,240
1611847013,245
1611847313,250
1611847613,255
1611847913,260
1611848213,265
1611848513,270
1611848813,275
1611849113,280
1611849413,285
1611849713,290
1611850013,295
1611850313,300
1611850613,305
1611850913,310
1611851213,315
1611851513,320
1611851813,325
1611852113,330
1611852413,335
1611852713,340
1611853013,345
1611853313,350
1611853613,355
1611853913,360
1611854213,365
1611854513,370
1611854813,375
1611855113,380
1611855413,385
1611855713,390
1611856013,395
1611856313,400
1611856613,405
1611856913,410
1611857213,415
1611857513,420
1611857813,425
1611858113,430
1611858413,435
1611858713,440
1611859013,445
1611859314,450
1611859613,455
1611859913,460
1611860213,465
1611860513,470
1611860813,475
1611861113,480
1611861413,485
1611861713,490
1611862013,495
1611862313,500
1611862613,505
1611862913,510
1611863213,515
1611863513,520
1611863813,525
1611864113,530
1611864413,535
1611864713,540
1611865013,545
1611865313,550
1611865613,555
1611865913,560
1611866213,565
1611866513,570
1611866813,575
1611867113,580
1611867413,585
1611867713,590
1611868013,595
1611868313,600
1611868613,605
1611868913,610
1611869213,615
1611869513,620
1611869813,625
1611870113,630
1611870413,635
1611870713,640
1611871013,645
1611871313,650
1611871613,655
1611871913,660
1611872213,665
1611872513,670
1611872813,675
1611873113,680
1611873413,685
1611873713,690
1611874013,695
1611874313,700
1611874613,705
1611874913,710
1611875213,715
1611875513,720
1611875813,725
1611876113,730
1611876413,735
1611876713,740
1611877013,745
1611877313,750
1611877613,755
1611877913,760
1611878213,765
1611878513,770
1611878813,775
1611879113,780
1611879413,785
1611879713,790
1611880013,795
1611880313,800
1611880613,805
1611880913,810
1611881213,815
1611881513,820
1611881813,825
1611882113,830
1611882413,835
1611882713,840
1611883013,845
1611883313,850
1611883613,855
1611883913,860
1611884213,865
1611884513,870
1611884813,875
1611885113,880
1611885413,885
1611885713,890
1611886013,895
1611886313,900
1611886613,905
1611886913,910
1611887213,915
1611887513,920
1611887813,925
1611888113,930
1611888413,935
1611888713,940
1611889013,945
1611889313,950
1611889613,955
1611889913,960
1611890213,965
1611890513,970
1611890813,975
1611891113,980
1611891413,985
1611891713,990
1611892013,995
1611892313,1000
1611892615,1005
1611892913,1010
1611893213,1015
1611893513,1020
1611893813,1025
1611894113,1030
1611894413,1035
1611894713,1040
1611895013,1045
1611895313,1050
1611895613,1055
1611895913,1060
1611896213,1065
1611896513,1070
1611896813,1075
1611897113,1080
1611897413,1085
1611897713,1090
1611898013,1095
1611898313,1100
1611898613,1105
1611898913,1110
1611899213,1115
1611899513,1120
1611899813,1125
1611900113,1130
1611900413,1135
1611900713,1140
1611901013,1145
1611901313,1150
1611901613,1155
1611901913,1160
1611902213,1165
1611902513,1170
1611902813,1175
1611903113,1180
1611903413,1185
1611903713,1190
1611904013,1195
1611904313,1200
1611904613,1205
1611904913,1210
1611905213,1215
1611905513,1220
1611905813,1225
1611906113,1230
1611906413,1235
1611906713,1240
1611907013,1245
1611907313,1250
1611907613,1255
1611907913,1260
1611908213,1265
1611908514,1270
1611908813,1275
1611909113,1280
1611909413,1285
1611909713,1290
1611910013,1295
1611910313,1300
1611910613,1305
1611910913,1310
1611911213,1315
1611911513,1320
1611911813,1325
1611912113,1330
1611912413,1335
1611912713,1340
1611913013,1345
1611913313,1350
1611913613,1355
1611913913,1360
1611914213,1365
1611914513,1370
1611914813,1375
1611915113,1380
1611915413,1385
1611915713,1390
1611916013,1395
1611916313,1400
1611916613,1405
1611916913,1410
1611917213,1415
1611917513,1420
1611917813,1425
1611918113,1430
1611918413,1435
1611918713,1440
1611919013,1445
1611919313,1450
1611919613,1455
1611919913,1460
1611920213,1465
1611920513,1470
1611920813,1475
1611921113,1480
1611921413,1485
1611921713,1490
1611922013,1495
1611922313,1500
1611922613,1505
1611922913,1510
1611923213,1515
1611923513,1520
1611923813,1525
1611924113,1530
1611924413,1535
1611924713,1540
1611925013,1545
1611925313,1550
1611925613,1555
1611925913,1560
1611926213,1565
1611926513,1570
1611926813,1575
1611927113,1580
1611927413,1585
1611927713,1590
1611928013,1595
1611928313,1600
1611928613,1605
1611928913,1610
1611929213,1615
1611929513,1620
1611929813,1625
1611930113,1630
1611930413,1635
1611930713,1640
1611931013,1645
1611931313,1650
1611931614,1655
1611931913,1660
1611932213,1665
1611932513,1670
1611932813,1675
1611933113,1680
1611933413,1685
1611933713,1690
1611934013,1695
1611934313,1700
1611934613,1705
1611934913,1710
1611935213,1715
1611935513,1720
1611935813,1725
1611936113,1730
1611936413,1735
1611936713,1740
1611937013,1745
1611937313,1750
1611937613,1755
1611937913,1760
1611938213,1765
1611938513,1770
1611938813,1775
1611939113,1780
1611939413,1785
1611939713,1790
1611940013,1795
1611940313,1800
1611940613,1805
1611940913,1810
1611941213,1815
1611941513,1820
1611941813,1825
1611942113,1830
1611942413,1835
1611942713,1840
1611943013,1845
1611943313,1850
1611943613,1855
1611943913,1860
1611944213,1865
1611944513,1870
1611944813,1875
1611945113,1880
1611945413,1885
1611945713,1890
1611946013,1895
1611946313,1900
1611946613,1905
1611946913,1910
1611947213,1915
1611947513,1920
1611947813,1925
1611948113,1930
1611948413,1935
1611948713,1940
1611949013,1945
1611949313,1950
1611949613,1955
1611949913,1960
1611950213,1965
1611950513,1970
1611950813,1975
1611951113,1980
1611951413,1985
1611951713,1990
1611952013,1995
1611952313,2000
1611952613,2005
1611952913,2010
1611953213,2015
1611953513,2020
1611953814,2025
1611954113,2030
1611954413,2035
1611954713,2040
1611955013,2045
1611955313,2050
1611955613,2055
1611955913,2060
1611956213,2065
1611956513,2070
1611956813,2075
1611957113,2080
1611957413,2085
1611957713,2090
1611958013,2095
1611958313,2100
1611958613,2105
1611958913,2110
1611959213,2115
1611959513,2120
1611959813,2125
1611960113,2130
1611960413,2135
1611960713,2140
1611961013,2145
1611961313,2150
1611961613,2155
1611961913,2160
1611962213,2165
1611962513,2170
1611962813,2175
1611963113,2180
1611963413,2185
1611963713,2190
1611964013,2195
1611964313,2200
1611964613,2205
1611964913,2210
1611965213,2215
1611965513,2220
1611965813,2225
1611966115,2230
1611966413,2235
1611966713,2240
1611967013,2245
1611967313,2250
1611967613,2255
1611967913,2260
1611968213,2265
1611968513,2270
1611968813,2275
1611969113,2280
1611969413,2285
1611969713,2290
1611970013,2295
1611970313,2300
1611970613,2305
1611970913,2310
1611971213,2315
1611971513,2320
1611971813,2325
1611972113,2330
1611972413,2335
1611972713,2340
1611973013,2345
1611973313,2350
1611973613,2355
1611973913,2360
1611974213,2365
1611974513,2370
1611974813,2375
1611975113,2380
1611975413,2385
1611975713,2390
1611976013,2395
1611976313,2400
1611976613,2405
1611976913,2410
1611977213,2415
1611977513,2420
1611977813,2425
1611978113,2430
1611978413,2435
1611978713,2440
1611979013,2445
1611979313,2450
1611979613,2455
1611979913,2460
1611980213,2465
1611980513,2470
1611980813,2475
1611981113,2480
1611981413,2485
1611981713,2490
1611982013,2495
1611982313,2500
1611982613,2505
1611982913,2510
1611983213,2515
1611983513,2520
1611983813,2525
1611984113,2530
1611984413,2535
1611984713,2540
1611985013,2545
1611985313,2550
1611985613,2555
1611985913,2560
1611986213,2565
1611986513,2570
1611986813,2575
1611987113,2580
1611987413,2585
1611987713,2590
1611988013,2595
1611988313,2600
1611988613,2605
1611988913,2610
1611989213,2615
1611989513,2620
1611989813,2625
1611990113,2630
1611990413,2635
1611990713,2640
1611991013,2645
1611991313,2650
1611991613,2655
1611991913,2660
1611992213,2665
1611992513,2670
1611992813,2675
1611993113,2680
1611993413,2685
1611993713,2690
1611994013,2695
1611994313,2700
1611994613,2705
1611994913,2710
1611995213,2715
1611995513,2720
1611995813,2725
1611996113,2730
1611996413,2735
1611996713,2740
1611997013,2745
1611997313,2750
1611997613,2755
1611997913,2760
1611998213,2765
1611998513,2770
1611998813,2775
1611999113,2780
1611999413,2785
1611999713,2790
1612000013,2795
1612000313,2800
1612000613,2805
1612000913,2810
1612001213,2815
1612001513,2820
1612001813,2825
1612002113,2830
1612002413,2835
1612002713,2840
1612003013,2845
1612003313,2850
1612003613,2855
1612003913,2860
1612004213,2865
1612004514,2870
1612004813,2875
1612005113,2880
1612005413,2885
1612005713,2890
1612006013,2895
1612006313,2900
1612006613,2905
1612006913,2910
1612007213,2915
1612007513,2920
1612007813,2925
1612008113,2930
1612008413,2935
1612008713,2940
1612009013,2945
1612009313,2950
1612009613,2955
1612009913,2960
1612010213,2965
1612010513,2970
1612010813,2975
1612011113,2980
1612011413,2985
1612011713,2990
1612012013,2995
1612012313,3000
1612012613,3005
1612012913,3010
1612013213,3015
1612013513,3020
1612013813,3025
1612014113,3030
1612014413,3035
1612014713,3040
1612015013,3045
1612015313,3050
1612015613,3055
1612015913,3060
1612016213,3065
1612016513,3070
1612016813,3075
1612017113,3080
1612017413,3085
1612017713,3090
1612018013,3095
1612018313,3100
1612018613,3105
1612018913,3110
1612019213,3115
1612019513,3120
1612019813,3125
1612020113,3130
1612020413,3135
1612020713,3140
1612021013,3145
1612021313,3150
1612021613,3155
1612021913,3160
1612022213,3165
1612022513,3170
1612022813,3175
1612023113,3180
1612023413,3185
1612023713,3190
1612024013,3195
1612024315,3200
1612024613,3205
1612024913,3210
1612025213,3215
1612025513,3220
1612025813,3225
1612026113,3230
1612026413,3235
1612026713,3240
1612027013,3245
1612027313,3250
1612027613,3255
1612027913,3260
1612028213,3265
1612028513,3270
1612028813,3275
1612029113,3280
1612029413,3285
1612029713,3290
1612030013,3295
1612030313,3300
1612030613,3305
1612030913,3310
1612031213,3315
1612031513,3320
1612031813,3325
1612032113,3330
1612032413,3335
1612032713,3340
1612033013,3345
1612033313,3350
1612033613,3355
1612033913,3360
1612034213,3365
1612034513,3370
1612034813,3375
1612035113,3380
1612035413,3385
1612035713,3390
1612036013,3395
1612036313,3400
1612036613,3405
1612036913,3410
1612037213,3415
1612037513,3420
1612037813,3425
1612038113,3430
1612038413,3435
1612038713,3440
1612039013,3445
1612039313,3450
1612039613,3455
1612039913,3460
1612040213,3465
1612040513,3470
1612040813,3475
1612041113,3480
1612041413,3485
1612041713,3490
1612042013,3495
1612042313,3500
1612042613,3505
1612042913,3510
1612043213,3515
1612043513,3520
1612043813,3525
1612044113,3530
1612044413,3535
1612044713,3540
1612045013,3545
1612045313,3550
1612045613,3555
1612045913,3560
1612046213,3565
1612046513,3570
1612046813,3575
1612047113,3580
1612047413,3585
1612047713,3590
1612048013,3595
1612048313,3600
1612048613,3605
1612048913,3610
1612049213,3615
1612049513,3620
1612049813,3625
1612050113,3630
1612050413,3635
1612050713,3640
1612051013,3645
1612051313,3650
1612051613,3655
1612051913,3660
1612052213,3665
1612052513,3670
1612052813,3675
1612053113,3680
1612053413,3685
1612053713,3690
1612054013,3695
