t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1609687529,19,0.064251,0.005586,0.000090,0.006229,0.005487,0.005487,0.005748,0.012530,0.064251,0.064251,0.063329,0.035829,1.131123,2.165437,calls/second,milliseconds
1609687829,71,0.250496,0.023450,0.000090,0.038972,0.006280,0.023880,0.069843,0.089120,0.250496,0.250496,0.118329,0.091380,0.513099,1.598969,calls/second,milliseconds
1609688129,76,0.250496,0.011798,0.000090,0.011443,0.010533,0.010533,0.028727,0.028727,0.069843,0.250496,0.084442,0.014638,0.199017,1.150396,calls/second,milliseconds
1609688429,81,0.250496,0.009288,0.000090,0.002368,0.010370,0.010370,0.010370,0.010533,0.012003,0.012352,0.067499,0.014120,0.083472,0.828979,calls/second,milliseconds
1609688729,86,0.250496,0.006815,0.000090,0.001096,0.007591,0.007591,0.007591,0.007591,0.008566,0.010370,0.057333,0.014117,0.040966,0.598674,calls/second,milliseconds
1609689029,91,0.250496,0.007550,0.000090,0.000592,0.007173,0.008383,0.008427,0.008427,0.008427,0.008427,0.050555,0.014117,0.025329,0.433653,calls/second,milliseconds
1609689329,102,0.250496,0.013599,0.000090,0.006701,0.012563,0.012563,0.024390,0.024390,0.024390,0.024390,0.048571,0.014881,0.027120,0.320227,calls/second,milliseconds
1609689629,107,0.250496,0.011382,0.000090,0.000786,0.011427,0.011427,0.011553,0.011553,0.011553,0.024390,0.044583,0.014122,0.020235,0.234137,calls/second,milliseconds
1609689929,112,0.250496,0.005572,0.000090,0.003243,0.003363,0.010756,0.010756,0.010756,0.011157,0.011553,0.041481,0.014117,0.017702,0.172451,calls/second,milliseconds
1609690229,117,0.250496,0.012017,0.000090,0.001606,0.011982,0.011982,0.015356,0.015356,0.015356,0.015356,0.039000,0.014117,0.016771,0.128251,calls/second,milliseconds
1609690529,122,0.250496,0.011310,0.000090,0.001341,0.012020,0.012020,0.012020,0.012020,0.012020,0.015356,0.036969,0.014117,0.016428,0.096580,calls/second,milliseconds
1609690829,127,0.250496,0.006004,0.000090,0.001524,0.006417,0.006417,0.008450,0.008450,0.009240,0.012020,0.035278,0.014117,0.016302,0.073887,calls/second,milliseconds
1609691129,132,0.250496,0.009052,0.000090,0.003668,0.011517,0.011517,0.011517,0.011517,0.011517,0.011517,0.033846,0.014117,0.016255,0.057627,calls/second,milliseconds
1609691429,137,0.250496,0.032863,0.000090,0.014785,0.044707,0.044707,0.044707,0.044707,0.044707,0.044707,0.032619,0.014117,0.016238,0.045976,calls/second,milliseconds
1609691729,142,0.250496,0.017029,0.000090,0.006571,0.021100,0.021100,0.021100,0.021100,0.021100,0.044707,0.031555,0.014117,0.016232,0.037628,calls/second,milliseconds
1609692029,147,0.250496,0.011900,0.000090,0.001528,0.011213,0.011826,0.014757,0.016897,0.016897,0.021100,0.030625,0.014117,0.016230,0.031646,calls/second,milliseconds
1609692329,152,0.250496,0.004146,0.000090,0.001145,0.003787,0.003787,0.005862,0.006033,0.011213,0.013154,0.029804,0.014117,0.016229,0.027360,calls/second,milliseconds
1609692629,157,0.250496,0.008937,0.000090,0.002098,0.010120,0.010120,0.011184,0.011184,0.011184,0.011184,0.029074,0.014117,0.016228,0.024288,calls/second,milliseconds
1609692929,162,0.250496,0.011283,0.000090,0.002948,0.009823,0.013310,0.013310,0.022780,0.022780,0.022780,0.028421,0.014117,0.016228,0.022088,calls/second,milliseconds
1609693229,167,0.250496,0.007764,0.000090,0.005355,0.003707,0.011757,0.019210,0.019210,0.019210,0.019210,0.027833,0.014117,0.016228,0.020511,calls/second,milliseconds
1609693529,172,0.250496,0.010625,0.000090,0.001927,0.010660,0.011580,0.012410,0.012410,0.012410,0.019210,0.027302,0.014117,0.016228,0.019381,calls/second,milliseconds
1609693829,177,0.250496,0.022555,0.000090,0.021225,0.010644,0.022043,0.060028,0.060028,0.060028,0.060028,0.026818,0.014117,0.016228,0.018572,calls/second,milliseconds
1609694129,182,0.250496,0.009686,0.000090,0.003892,0.007276,0.013357,0.013357,0.013407,0.013407,0.060028,0.026377,0.014117,0.016228,0.017992,calls/second,milliseconds
1609694429,187,0.250496,0.006156,0.000090,0.001684,0.005199,0.007410,0.010757,0.012743,0.012817,0.013357,0.025972,0.014117,0.016228,0.017576,calls/second,milliseconds
1609694729,192,0.250496,0.011769,0.000090,0.000688,0.012050,0.012050,0.012050,0.012050,0.012050,0.012050,0.025600,0.014117,0.016228,0.017278,calls/second,milliseconds
1609695029,197,0.250496,0.010183,0.000090,0.000910,0.010276,0.010343,0.010700,0.010854,0.011343,0.012050,0.025256,0.014117,0.016228,0.017065,calls/second,milliseconds
1609695329,202,0.250496,0.007611,0.000090,0.000875,0.007883,0.007883,0.007883,0.008950,0.010276,0.010700,0.024938,0.014117,0.016228,0.016912,calls/second,milliseconds
1609695629,207,0.250496,0.004363,0.000090,0.001916,0.003716,0.003716,0.010913,0.010913,0.012995,0.012995,0.024643,0.014117,0.016228,0.016802,calls/second,milliseconds
1609695929,212,0.250496,0.011042,0.000090,0.003040,0.013296,0.013296,0.013296,0.013296,0.013296,0.013296,0.024368,0.014117,0.016228,0.016724,calls/second,milliseconds
1609696229,217,0.250496,0.007071,0.000090,0.000981,0.007682,0.007682,0.007682,0.007682,0.007682,0.013296,0.024111,0.014117,0.016228,0.016668,calls/second,milliseconds
1609696529,222,0.250496,0.010544,0.000090,0.000725,0.010713,0.010713,0.010713,0.010713,0.010713,0.010713,0.023871,0.014117,0.016228,0.016627,calls/second,milliseconds
1609696829,227,0.250496,0.007459,0.000090,0.002076,0.005984,0.010483,0.010534,0.010713,0.011487,0.011487,0.023646,0.014117,0.016228,0.016598,calls/second,milliseconds
1609697129,232,0.250496,0.006086,0.000090,0.003171,0.003600,0.009593,0.011647,0.011647,0.011647,0.011647,0.023434,0.014117,0.016228,0.016578,calls/second,milliseconds
1609697429,237,0.250496,0.010531,0.000090,0.001143,0.011174,0.011174,0.011174,0.011174,0.012148,0.012148,0.023235,0.014117,0.016228,0.016563,calls/second,milliseconds
1609697729,242,0.250496,0.011820,0.000090,0.000846,0.012503,0.012503,0.012503,0.012503,0.012503,0.012503,0.023048,0.014117,0.016228,0.016552,calls/second,milliseconds
1609698029,247,0.250496,0.009646,0.000090,0.001321,0.008780,0.011323,0.011323,0.012503,0.012985,0.012985,0.022870,0.014117,0.016228,0.016545,calls/second,milliseconds
1609698329,252,0.250496,0.011762,0.000090,0.001503,0.011488,0.013220,0.013489,0.013489,0.013489,0.013489,0.022703,0.014117,0.016228,0.016539,calls/second,milliseconds
1609698629,257,0.250496,0.013225,0.000090,0.001377,0.013613,0.013917,0.013917,0.013960,0.013960,0.013960,0.022544,0.014117,0.016228,0.016535,calls/second,milliseconds
1609698929,262,0.250496,0.011922,0.000090,0.001365,0.010950,0.013613,0.014146,0.014146,0.014146,0.014146,0.022393,0.014117,0.016228,0.016532,calls/second,milliseconds
1609699229,267,0.250496,0.011552,0.000090,0.001178,0.012333,0.012333,0.012333,0.012333,0.012333,0.014146,0.022250,0.014117,0.016228,0.016530,calls/second,milliseconds
1609699529,272,0.250496,0.005726,0.000090,0.001698,0.005181,0.005424,0.010626,0.012623,0.012623,0.012623,0.022114,0.014117,0.016228,0.016529,calls/second,milliseconds
1609699829,277,0.250496,0.008062,0.000090,0.001618,0.006893,0.009567,0.010920,0.010920,0.010920,0.010920,0.021984,0.014117,0.016228,0.016528,calls/second,milliseconds
1609700129,282,0.250496,0.013375,0.000090,0.002626,0.013703,0.013703,0.019466,0.019466,0.019466,0.019466,0.021860,0.014117,0.016228,0.016527,calls/second,milliseconds
1609700429,287,0.250496,0.012786,0.000090,0.000871,0.013006,0.013073,0.013073,0.014004,0.014004,0.019466,0.021742,0.014117,0.016228,0.016527,calls/second,milliseconds
1609700729,292,0.250496,0.008170,0.000090,0.002372,0.007533,0.007533,0.013660,0.013660,0.013660,0.013660,0.021630,0.014117,0.016228,0.016526,calls/second,milliseconds
1609701029,297,0.250496,0.011495,0.000090,0.001326,0.011754,0.011754,0.014057,0.014057,0.014057,0.014057,0.021522,0.014117,0.016228,0.016526,calls/second,milliseconds
1609701329,302,0.250496,0.010929,0.000090,0.000576,0.010880,0.010880,0.012416,0.012416,0.012416,0.014057,0.021418,0.014117,0.016228,0.016526,calls/second,milliseconds
1609701629,307,0.250496,0.005188,0.000090,0.001250,0.005666,0.005666,0.005666,0.010663,0.010663,0.012416,0.021319,0.014117,0.016228,0.016526,calls/second,milliseconds
1609701929,312,0.250496,0.010837,0.000090,0.001383,0.010773,0.011387,0.012777,0.012777,0.012777,0.012777,0.021224,0.014117,0.016228,0.016526,calls/second,milliseconds
1609702229,317,0.250496,0.006214,0.000090,0.001445,0.005806,0.005806,0.010773,0.012154,0.012154,0.012777,0.021133,0.014117,0.016228,0.016525,calls/second,milliseconds
1609702529,322,0.250496,0.005871,0.000090,0.000772,0.005433,0.005980,0.007076,0.007076,0.007076,0.007076,0.021046,0.014117,0.016228,0.016525,calls/second,milliseconds
1609702829,327,0.250496,0.009990,0.000090,0.003985,0.012860,0.012860,0.012860,0.012860,0.012860,0.012860,0.020962,0.014117,0.016228,0.016525,calls/second,milliseconds
1609703129,332,0.250496,0.005813,0.000090,0.002374,0.004517,0.005637,0.011634,0.011634,0.011634,0.012860,0.020880,0.014117,0.016228,0.016525,calls/second,milliseconds
1609703429,337,0.250496,0.010861,0.000090,0.001806,0.009973,0.011330,0.015390,0.015390,0.015390,0.015390,0.020802,0.014117,0.016228,0.016525,calls/second,milliseconds
1609703729,342,0.250496,0.011329,0.000090,0.001521,0.010783,0.011953,0.013403,0.013403,0.013403,0.015390,0.020727,0.014117,0.016228,0.016525,calls/second,milliseconds
1609704029,347,0.250496,0.008022,0.000090,0.003223,0.005606,0.012700,0.012890,0.012890,0.012890,0.013403,0.020655,0.014117,0.016228,0.016525,calls/second,milliseconds
1609704329,352,0.250496,0.012185,0.000090,0.001808,0.012830,0.012830,0.012830,0.012830,0.012830,0.012890,0.020585,0.014117,0.016228,0.016525,calls/second,milliseconds
1609704629,357,0.250496,0.007620,0.000090,0.004367,0.004027,0.013083,0.013190,0.013190,0.013190,0.013190,0.020517,0.014117,0.016228,0.016525,calls/second,milliseconds
1609704929,362,0.250496,0.011891,0.000090,0.002783,0.013320,0.013320,0.013320,0.013320,0.013320,0.013320,0.020452,0.014117,0.016228,0.016525,calls/second,milliseconds
1609705229,367,0.250496,0.011405,0.000090,0.002930,0.013054,0.013054,0.013820,0.013820,0.013820,0.013820,0.020389,0.014117,0.016228,0.016525,calls/second,milliseconds
1609705529,372,0.250496,0.011225,0.000090,0.003070,0.011290,0.011290,0.015000,0.015000,0.015000,0.015000,0.020328,0.014117,0.016228,0.016525,calls/second,milliseconds
1609705829,377,0.250496,0.009085,0.000090,0.003290,0.011470,0.011470,0.011470,0.012128,0.012128,0.015000,0.020269,0.014117,0.016228,0.016525,calls/second,milliseconds
1609706129,382,0.250496,0.010168,0.000090,0.002438,0.008263,0.013364,0.013487,0.013487,0.013487,0.013487,0.020212,0.014117,0.016228,0.016525,calls/second,milliseconds
1609706429,387,0.250496,0.012080,0.000090,0.000686,0.012060,0.012060,0.013506,0.013506,0.013506,0.013506,0.020156,0.014117,0.016228,0.016525,calls/second,milliseconds
1609706729,392,0.250496,0.008884,0.000090,0.003701,0.005922,0.013426,0.013980,0.013980,0.013980,0.013980,0.020103,0.014117,0.016228,0.016525,calls/second,milliseconds
1609707029,397,0.250496,0.007358,0.000090,0.003875,0.004410,0.012594,0.012660,0.012660,0.012660,0.013980,0.020050,0.014117,0.016228,0.016525,calls/second,milliseconds
1609707329,402,0.250496,0.008626,0.000090,0.003585,0.005722,0.013000,0.013207,0.013207,0.013207,0.013207,0.020000,0.014117,0.016228,0.016525,calls/second,milliseconds
1609707629,407,0.250496,0.011634,0.000090,0.002187,0.012620,0.012620,0.012620,0.012620,0.012620,0.013207,0.019951,0.014117,0.016228,0.016525,calls/second,milliseconds
1609707929,412,0.250496,0.010887,0.000090,0.001725,0.009567,0.013390,0.013390,0.013390,0.014163,0.014163,0.019903,0.014117,0.016228,0.016525,calls/second,milliseconds
1609708229,417,0.250496,0.010408,0.000090,0.003914,0.012740,0.012740,0.012740,0.012740,0.013270,0.013390,0.019857,0.014117,0.016228,0.016525,calls/second,milliseconds
1609708529,422,0.250496,0.009852,0.000090,0.001694,0.010907,0.010907,0.010907,0.011696,0.011696,0.012740,0.019812,0.014117,0.016228,0.016525,calls/second,milliseconds
