t,count
1608153622,19
1608153922,71
1608154222,76
1608154522,81
1608154822,86
1608155122,91
1608155422,102
1608155722,107
1608156022,112
1608156322,117
1608156622,122
1608156922,127
1608157222,132
1608157522,137
1608157822,142
1608158122,147
1608158422,152
1608158722,157
1608159022,162
1608159322,167
1608159622,172
1608159922,177
1608160222,182
1608160522,187
1608160822,192
1608161122,197
1608161422,202
1608161722,207
1608162022,212
1608162322,217
1608162622,222
1608162922,227
1608163222,232
1608163522,237
1608163822,242
1608164122,247
1608164422,252
1608164722,257
1608165022,262
1608165322,267
1608165622,272
1608165922,277
1608166222,282
1608166522,287
1608166822,292
1608167122,297
1608167422,302
1608167722,307
1608168022,312
1608168322,317
1608168622,322
1608168922,327
1608169222,332
1608169522,337
1608169822,342
1608170122,347
1608170422,352
1608170722,357
1608171022,362
1608171322,367
1608171622,372
1608171922,377
1608172222,382
1608172522,387
1608172822,392
1608173122,397
1608173422,402
1608173722,407
1608174022,412
1608174322,417
1608174622,422
1608174922,427
1608175222,432
1608175522,437
1608175822,442
1608176122,447
1608176422,452
1608176722,457
1608177022,462
1608177322,467
1608177622,472
1608177922,477
1608178222,482
1608178522,487
1608178822,492
1608179122,497
1608179422,502
1608179722,507
1608180022,512
1608180322,517
1608180622,522
1608180922,527
1608181222,532
1608181522,537
1608181822,542
1608182122,547
1608182422,552
1608182722,557
1608183022,562
1608183322,567
1608183622,572
1608183922,577
1608184222,582
1608184522,587
1608184822,592
1608185122,597
1608185422,602
1608185722,607
1608186022,612
1608186322,617
1608186622,622
1608186922,627
1608187222,632
1608187522,637
1608187822,642
1608188122,647
1608188422,652
1608188722,657
1608189022,662
1608189322,667
1608189622,672
1608189922,677
1608190222,682
1608190522,687
1608190822,692
1608191122,697
1608191422,702
1608191722,707
1608192022,712
1608192322,717
1608192622,722
1608192922,727
1608193222,732
1608193522,737
1608193822,742
1608194122,747
1608194422,752
1608194722,757
1608195022,762
1608195322,767
1608195622,772
1608195922,777
1608196222,782
1608196522,787
1608196822,792
1608197122,797
1608197422,802
1608197722,807
1608198022,812
1608198304,818
1608198304,818
