t,count
1608356025,63
1608356325,71
1608356625,76
1608356925,81
1608357225,86
1608357525,91
1608357825,102
1608358125,107
1608358425,112
1608358725,117
1608359025,122
1608359325,127
1608359625,132
1608359925,137
1608360225,142
1608360525,147
1608360825,152
1608361125,157
1608361425,162
1608361725,167
1608362025,172
1608362325,177
1608362625,182
1608362925,187
1608363225,192
1608363525,197
1608363825,202
1608364125,207
1608364425,212
1608364725,217
1608365025,222
1608365325,227
1608365625,232
1608365925,237
1608366225,242
1608366525,247
1608366825,252
1608367125,257
1608367425,262
1608367725,267
1608368025,272
1608368325,277
1608368625,282
1608368925,287
1608369225,292
1608369525,297
1608369825,302
1608370125,307
1608370425,312
1608370725,317
1608371025,322
1608371325,327
1608371625,332
1608371925,337
1608372225,342
1608372525,347
1608372825,352
1608373125,357
1608373425,362
1608373725,367
1608374025,372
1608374325,377
1608374625,382
1608374925,387
1608375225,392
1608375525,397
1608375825,402
1608376125,407
1608376425,412
1608376725,417
1608377025,422
1608377325,427
1608377625,432
1608377925,437
1608378225,442
1608378525,447
1608378825,452
1608379125,457
1608379425,462
1608379725,467
1608380025,472
1608380325,477
1608380625,482
1608380925,487
1608381225,492
1608381525,497
1608381825,502
1608382125,507
1608382425,512
1608382725,517
1608383025,522
1608383325,527
1608383625,532
1608383865,537
1608383865,537
