t,count
1609256113,67
1609256413,72
1609256713,77
1609257013,82
1609257313,87
1609257613,92
1609257913,102
1609258213,107
1609258513,112
1609258813,117
1609259113,122
1609259413,127
1609259713,132
1609260013,137
1609260313,142
1609260613,147
1609260913,152
1609261213,157
1609261513,162
1609261813,167
1609262113,172
1609262413,177
1609262713,182
1609263013,187
1609263313,192
1609263613,197
1609263913,202
1609264213,207
1609264513,212
1609264813,217
1609265113,222
1609265413,227
1609265713,232
1609266013,237
1609266313,242
1609266613,247
1609266913,252
1609267213,257
1609267513,262
1609267747,267
1609267747,267
