t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1609386535,19,3.805765,2.364372,0.005614,1.580128,3.805765,3.805765,3.805765,3.805765,3.805765,3.805765,0.063319,0.030362,0.323425,0.589347,calls/second,milliseconds
1609386835,67,3.805765,0.454919,0.005614,0.460732,0.220344,0.860502,1.473931,1.689369,1.689369,3.805765,0.111653,0.080795,0.214764,0.467122,calls/second,milliseconds
1609387135,72,3.805765,1.108949,0.005614,0.733190,0.993194,0.993194,3.007608,3.007608,3.580832,3.580832,0.079994,0.023662,0.090344,0.339551,calls/second,milliseconds
1609387435,77,3.805765,0.480080,0.005614,0.377400,0.260159,0.920029,0.920029,1.552927,1.552927,3.007608,0.064163,0.023278,0.044573,0.248142,calls/second,milliseconds
1609387735,82,3.805765,0.745024,0.005614,0.295682,0.864783,0.864783,1.239298,1.239298,1.239298,1.239298,0.054664,0.023275,0.027735,0.182645,calls/second,milliseconds
1609388035,87,3.805765,0.348764,0.005614,0.216455,0.212593,0.660103,0.660103,0.782527,0.782527,1.239298,0.048046,0.019702,0.020834,0.134214,calls/second,milliseconds
1609388335,98,3.805765,1.123533,0.005614,1.413724,0.371070,0.727745,3.708269,3.708269,3.708269,3.708269,0.046665,0.024105,0.026932,0.106930,calls/second,milliseconds
1609388635,103,5.979038,4.912118,0.005614,1.603327,5.979038,5.979038,5.979038,5.979038,5.979038,5.979038,0.042915,0.023280,0.021245,0.081462,calls/second,milliseconds
1609388933,112,5.979038,1.650463,0.005614,2.032826,0.504355,1.351728,5.763850,5.763850,5.763850,5.979038,0.041514,0.025298,0.019475,0.063565,calls/second,milliseconds
1609388933,112,5.979038,1.650463,0.005614,2.032826,0.504355,1.351728,5.763850,5.763850,5.763850,5.979038,0.041514,0.025298,0.019475,0.063565,calls/second,milliseconds
