t,count
1608409953,66
1608410253,71
1608410553,76
1608410853,81
1608411153,86
1608411453,91
1608411753,102
1608412053,107
1608412353,112
1608412653,117
1608412953,122
1608413253,127
1608413553,132
1608413853,137
1608414153,142
1608414453,147
1608414753,152
1608415053,157
1608415353,162
1608415653,167
1608415953,172
1608416253,177
1608416553,182
1608416853,187
1608417153,192
1608417453,197
1608417753,202
1608418053,207
1608418353,212
1608418653,217
1608418953,222
1608419253,227
1608419553,232
1608419853,237
1608420153,242
1608420453,247
1608420753,252
1608421053,257
1608421353,262
1608421653,267
1608421953,272
1608422253,277
1608422553,282
1608422853,287
1608423153,292
1608423453,297
1608423753,302
1608424053,307
1608424353,312
1608424653,317
1608424953,322
1608425253,327
1608425553,332
1608425853,337
1608426153,342
1608426453,347
1608426753,352
1608427053,357
1608427353,362
1608427653,367
1608427953,372
1608428253,377
1608428553,382
1608428853,387
1608429153,392
1608429453,397
1608429753,402
1608430053,407
1608430353,412
1608430653,417
1608430953,422
1608431253,427
1608431553,432
1608431795,437
1608431795,437
