t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1607852932,19,3.688127,0.140863,0.004570,0.467358,0.049410,0.049410,0.418137,1.503568,3.688127,3.688127,0.063334,0.020916,0.327607,0.592456,calls/second,milliseconds
1607853232,68,3.688127,0.343170,0.004570,0.326685,0.275812,0.591185,0.828179,1.118752,1.445148,1.445148,0.113336,0.038731,0.204216,0.467981,calls/second,milliseconds
1607853532,73,3.688127,0.053995,0.004570,0.087776,0.052126,0.052126,0.052126,0.267784,0.591185,1.118752,0.081111,0.012109,0.083807,0.338098,calls/second,milliseconds
1607853832,78,3.688127,0.020329,0.004570,0.016953,0.011260,0.038745,0.038745,0.055586,0.055586,0.055586,0.065001,0.012989,0.041438,0.248266,calls/second,milliseconds
1607854132,83,3.688127,0.033199,0.004570,0.036768,0.011590,0.043534,0.097908,0.097908,0.097908,0.097908,0.055334,0.012988,0.025333,0.182549,calls/second,milliseconds
1607854432,88,3.688127,0.018452,0.004570,0.010717,0.017160,0.017160,0.051037,0.051037,0.057902,0.097908,0.048889,0.012988,0.019408,0.135460,calls/second,milliseconds
1607854732,98,3.688127,0.046412,0.004033,0.016020,0.048853,0.051600,0.072889,0.072889,0.072889,0.072889,0.046667,0.013740,0.023728,0.105779,calls/second,milliseconds
1607855032,103,3.688127,0.131082,0.004033,0.263655,0.050540,0.050540,0.929655,0.929655,0.929655,0.929655,0.042917,0.011954,0.018507,0.080007,calls/second,milliseconds
1607855156,109,3.688127,0.617613,0.004033,0.616980,0.151540,0.929655,1.600954,1.600954,1.600954,1.600954,0.043173,0.011950,0.017580,0.072060,calls/second,milliseconds
1607855156,109,3.688127,0.617613,0.004033,0.616980,0.151540,0.929655,1.600954,1.600954,1.600954,1.600954,0.043173,0.011950,0.017580,0.072060,calls/second,milliseconds
