t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1610205900,19,0.079124,0.007713,0.000056,0.008658,0.005998,0.005998,0.014390,0.014390,0.079124,0.079124,0.063329,0.033701,1.130830,2.165395,calls/second,milliseconds
1610206200,68,0.079124,0.006665,0.000056,0.009804,0.003259,0.008323,0.036486,0.037471,0.052317,0.052317,0.113306,0.068572,0.511537,1.596996,calls/second,milliseconds
1610206500,76,0.079124,0.007189,0.000056,0.002765,0.006830,0.008584,0.009884,0.009884,0.009884,0.037471,0.084443,0.013558,0.202869,1.151534,calls/second,milliseconds
1610206800,81,0.079124,0.004625,0.000056,0.000948,0.004253,0.004579,0.007694,0.008086,0.008086,0.009884,0.067499,0.011961,0.084553,0.829743,calls/second,milliseconds
1610207100,86,0.079124,0.009329,0.000056,0.002527,0.011270,0.011270,0.011270,0.011270,0.011270,0.011270,0.057333,0.011950,0.041027,0.599169,calls/second,milliseconds
1610207400,91,0.079124,0.010756,0.000056,0.001324,0.010620,0.012100,0.012100,0.013030,0.013030,0.013030,0.050555,0.011950,0.025015,0.433956,calls/second,milliseconds
1610207700,102,0.079124,0.005288,0.000056,0.001816,0.006063,0.006063,0.006063,0.008400,0.008400,0.012100,0.048571,0.012713,0.026668,0.320393,calls/second,milliseconds
1610208000,107,0.079124,0.012707,0.000056,0.001173,0.013210,0.013210,0.013210,0.013810,0.013810,0.013810,0.044583,0.011955,0.019733,0.234204,calls/second,milliseconds
1610208300,112,0.079124,0.005936,0.000056,0.002357,0.005301,0.005301,0.012203,0.015837,0.015837,0.015837,0.041481,0.011950,0.017181,0.172447,calls/second,milliseconds
1610208600,117,0.079124,0.011517,0.000056,0.002058,0.011457,0.011457,0.013800,0.013800,0.013800,0.013800,0.039000,0.011950,0.016243,0.128196,calls/second,milliseconds
1610208900,122,0.079124,0.009358,0.000056,0.003187,0.010840,0.010840,0.013733,0.013733,0.013733,0.013800,0.036969,0.011950,0.015897,0.096489,calls/second,milliseconds
1610209200,127,0.079124,0.011874,0.000056,0.001070,0.011333,0.012027,0.013624,0.013624,0.013624,0.013733,0.035278,0.011950,0.015770,0.073770,calls/second,milliseconds
1610209500,132,0.079124,0.007572,0.000056,0.004408,0.003940,0.012710,0.013810,0.013810,0.013810,0.013810,0.033846,0.011950,0.015723,0.057491,calls/second,milliseconds
1610209800,137,0.079124,0.004962,0.000056,0.000569,0.005040,0.005040,0.005040,0.005040,0.005040,0.013810,0.032619,0.011950,0.015706,0.045827,calls/second,milliseconds
1610210100,142,0.079124,0.011015,0.000056,0.001650,0.011683,0.011683,0.011683,0.011683,0.011683,0.011683,0.031555,0.011950,0.015700,0.037469,calls/second,milliseconds
1610210400,147,0.079124,0.005390,0.000056,0.000990,0.004754,0.006586,0.006586,0.006586,0.011006,0.011683,0.030625,0.011950,0.015698,0.031480,calls/second,milliseconds
1610210700,152,0.079124,0.008713,0.000056,0.002205,0.010276,0.010276,0.010276,0.010276,0.010276,0.010276,0.029804,0.011950,0.015697,0.027189,calls/second,milliseconds
1610211000,157,0.079124,0.009254,0.000056,0.000624,0.009677,0.009677,0.009677,0.009677,0.009677,0.010276,0.029074,0.011950,0.015696,0.024115,calls/second,milliseconds
1610211300,162,0.079124,0.005961,0.000056,0.002274,0.004693,0.008887,0.009865,0.009865,0.009865,0.009865,0.028421,0.011950,0.015696,0.021912,calls/second,milliseconds
1610211600,167,0.079124,0.005653,0.000056,0.000561,0.005715,0.005715,0.006178,0.006178,0.006178,0.009865,0.027833,0.011950,0.015696,0.020333,calls/second,milliseconds
1610211900,172,0.079124,0.005583,0.000056,0.000404,0.005342,0.005812,0.006622,0.006622,0.006622,0.006622,0.027302,0.011950,0.015696,0.019202,calls/second,milliseconds
1610212200,177,0.079124,0.005618,0.000056,0.000362,0.005872,0.005872,0.005899,0.005899,0.006005,0.006622,0.026818,0.011950,0.015696,0.018391,calls/second,milliseconds
1610212500,182,0.079124,0.005641,0.000056,0.000214,0.005588,0.005588,0.006266,0.006266,0.006266,0.006266,0.026377,0.011950,0.015696,0.017811,calls/second,milliseconds
1610212800,187,0.079124,0.007256,0.000056,0.002319,0.009167,0.009167,0.009167,0.009167,0.009167,0.009167,0.025972,0.011950,0.015696,0.017395,calls/second,milliseconds
1610213100,192,0.079124,0.009040,0.000056,0.003164,0.011186,0.011186,0.011186,0.011186,0.011186,0.011186,0.025600,0.011950,0.015696,0.017096,calls/second,milliseconds
1610213400,197,0.079124,0.007393,0.000056,0.004093,0.004183,0.012199,0.013927,0.013927,0.013927,0.013927,0.025256,0.011950,0.015696,0.016883,calls/second,milliseconds
1610213700,202,0.079124,0.004903,0.000056,0.001314,0.004857,0.005143,0.005143,0.011186,0.012986,0.013927,0.024938,0.011950,0.015696,0.016730,calls/second,milliseconds
1610214000,207,0.079124,0.004979,0.000056,0.000670,0.005464,0.005464,0.005464,0.005464,0.005613,0.005613,0.024643,0.011950,0.015696,0.016620,calls/second,milliseconds
1610214300,212,0.079124,0.005767,0.000056,0.000307,0.005567,0.005858,0.006257,0.006257,0.006257,0.006257,0.024368,0.011950,0.015696,0.016541,calls/second,milliseconds
1610214600,217,0.079124,0.008396,0.000056,0.000938,0.008840,0.008840,0.008840,0.008840,0.008840,0.008840,0.024111,0.011950,0.015696,0.016485,calls/second,milliseconds
1610214900,222,0.079124,0.006806,0.000056,0.001199,0.006089,0.006953,0.008770,0.010997,0.010997,0.010997,0.023871,0.011950,0.015696,0.016445,calls/second,milliseconds
1610215200,227,0.079124,0.006394,0.000056,0.001782,0.007117,0.007117,0.007117,0.007117,0.016488,0.016488,0.023646,0.011950,0.015696,0.016416,calls/second,milliseconds
1610215500,232,0.079124,0.005478,0.000056,0.000896,0.004963,0.005263,0.006993,0.006993,0.006993,0.007117,0.023434,0.011950,0.015696,0.016395,calls/second,milliseconds
1610215800,237,0.079124,0.005408,0.000056,0.001671,0.004066,0.007450,0.007450,0.008640,0.008640,0.008640,0.023235,0.011950,0.015696,0.016380,calls/second,milliseconds
1610216100,242,0.079124,0.006377,0.000056,0.000883,0.006913,0.006913,0.006913,0.007160,0.007160,0.007450,0.023048,0.011950,0.015696,0.016370,calls/second,milliseconds
1610216400,247,0.079124,0.008927,0.000056,0.000853,0.009460,0.009460,0.009460,0.009460,0.009460,0.009460,0.022870,0.011950,0.015696,0.016362,calls/second,milliseconds
1610216700,252,0.079124,0.004669,0.000056,0.001244,0.004023,0.004493,0.007554,0.007554,0.008353,0.009460,0.022703,0.011950,0.015696,0.016357,calls/second,milliseconds
1610217000,257,0.079124,0.006425,0.000056,0.000650,0.006531,0.006531,0.007760,0.007760,0.007760,0.007760,0.022544,0.011950,0.015696,0.016353,calls/second,milliseconds
1610217300,262,0.079124,0.008120,0.000056,0.001179,0.008487,0.008487,0.010310,0.010310,0.010310,0.010310,0.022393,0.011950,0.015696,0.016350,calls/second,milliseconds
1610217600,267,0.079124,0.006304,0.000056,0.002369,0.004377,0.008734,0.010246,0.010246,0.010246,0.010310,0.022250,0.011950,0.015696,0.016348,calls/second,milliseconds
1610217900,272,0.079124,0.004970,0.000056,0.001680,0.004045,0.007414,0.007414,0.008304,0.008304,0.010246,0.022114,0.011950,0.015696,0.016346,calls/second,milliseconds
1610218200,277,0.079124,0.005180,0.000056,0.001403,0.004153,0.007097,0.007113,0.007113,0.007113,0.007414,0.021984,0.011950,0.015696,0.016345,calls/second,milliseconds
1610218500,282,0.079124,0.008397,0.000056,0.001363,0.009094,0.009094,0.009094,0.009094,0.009094,0.009094,0.021860,0.011950,0.015696,0.016345,calls/second,milliseconds
1610218800,287,0.079124,0.006647,0.000056,0.001483,0.007760,0.007760,0.007760,0.007760,0.007760,0.009094,0.021742,0.011950,0.015696,0.016344,calls/second,milliseconds
1610219100,292,0.079124,0.006903,0.000056,0.002773,0.004987,0.009857,0.011073,0.011073,0.011073,0.011073,0.021630,0.011950,0.015696,0.016344,calls/second,milliseconds
1610219400,297,0.079124,0.006026,0.000056,0.000951,0.006336,0.006336,0.007773,0.007773,0.007773,0.011073,0.021522,0.011950,0.015696,0.016343,calls/second,milliseconds
1610219700,302,0.079124,0.008672,0.000056,0.000724,0.008467,0.008530,0.010700,0.010700,0.010700,0.010700,0.021418,0.011950,0.015696,0.016343,calls/second,milliseconds
1610220000,307,0.079124,0.008313,0.000056,0.000378,0.008360,0.008360,0.009056,0.009056,0.009056,0.010700,0.021319,0.011950,0.015696,0.016343,calls/second,milliseconds
1610220300,312,0.079124,0.011459,0.000056,0.000735,0.011980,0.011980,0.011980,0.011980,0.011980,0.011980,0.021224,0.011950,0.015696,0.016343,calls/second,milliseconds
1610220600,317,0.079124,0.010845,0.000056,0.000655,0.010364,0.011316,0.012293,0.012293,0.012293,0.012293,0.021133,0.011950,0.015696,0.016343,calls/second,milliseconds
1610220900,322,0.079124,0.011154,0.000056,0.000312,0.011253,0.011253,0.011646,0.011646,0.011646,0.012293,0.021046,0.011950,0.015696,0.016343,calls/second,milliseconds
1610221200,327,0.079124,0.007577,0.000056,0.002985,0.005223,0.011303,0.011500,0.011500,0.013667,0.013667,0.020962,0.011950,0.015696,0.016343,calls/second,milliseconds
1610221500,332,0.079124,0.010898,0.000056,0.001133,0.010857,0.011187,0.012707,0.012707,0.012707,0.012707,0.020880,0.011950,0.015696,0.016343,calls/second,milliseconds
1610221800,337,0.079124,0.006138,0.000056,0.001106,0.005863,0.006144,0.006151,0.011187,0.013633,0.013633,0.020802,0.011950,0.015696,0.016343,calls/second,milliseconds
1610222100,342,0.079124,0.005583,0.000056,0.001125,0.006157,0.006157,0.006890,0.006890,0.006890,0.006890,0.020727,0.011950,0.015696,0.016343,calls/second,milliseconds
1610222400,347,0.079124,0.005542,0.000056,0.000249,0.005663,0.005663,0.005663,0.005978,0.005978,0.006890,0.020655,0.011950,0.015696,0.016343,calls/second,milliseconds
1610222700,352,0.079124,0.008593,0.000056,0.000491,0.008547,0.008974,0.008974,0.009156,0.009156,0.009156,0.020585,0.011950,0.015696,0.016343,calls/second,milliseconds
1610223000,357,0.079124,0.007406,0.000056,0.001409,0.006420,0.008907,0.009413,0.009413,0.009413,0.009413,0.020517,0.011950,0.015696,0.016343,calls/second,milliseconds
1610223300,362,0.079124,0.005991,0.000056,0.001629,0.006407,0.006407,0.009444,0.009444,0.009444,0.009444,0.020452,0.011950,0.015696,0.016343,calls/second,milliseconds
