t,count
1609964638,66
1609964938,71
1609965238,76
1609965538,81
1609965838,86
1609966138,91
1609966438,102
1609966738,107
1609967038,112
1609967338,117
1609967638,122
1609967938,127
1609968238,132
1609968538,137
1609968838,142
1609969138,147
1609969438,152
1609969738,157
1609970038,162
1609970338,167
1609970638,172
1609970938,177
1609971238,182
1609971538,187
1609971838,192
1609972138,197
1609972438,202
1609972738,207
1609973038,212
1609973338,217
1609973638,222
1609973938,227
1609974238,232
1609974538,237
1609974838,242
1609975016,245
1609975016,245
