t,count
1609933562,66
1609933862,71
1609934162,76
1609934462,81
1609934762,86
1609935062,91
1609935362,102
1609935662,107
1609935962,112
1609936262,117
1609936562,122
1609936862,127
1609937162,132
1609937462,137
1609937762,142
1609938062,147
1609938362,152
1609938662,157
1609938962,162
1609939262,167
1609939562,172
1609939862,177
1609940162,182
1609940462,187
1609940762,192
1609941062,197
1609941362,202
1609941662,207
1609941962,212
1609942262,217
1609942562,222
1609942862,227
1609943162,232
1609943462,237
1609943762,242
1609944062,247
1609944362,252
1609944662,257
1609944962,262
1609945262,267
1609945562,272
1609945862,277
1609946162,282
1609946462,287
1609946762,292
1609947062,297
1609947362,302
1609947662,307
1609947962,312
1609948262,317
1609948562,322
1609948862,327
1609949162,332
1609949462,337
1609949762,342
1609949963,346
1609949963,346
